# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
1000000 314.19363049317860259 13110.784888349324319 6585.5546821528096189 -222.14807181492966492 -1464.4354809559724799 8272.1382349237119342 15034
2000000 311.19241331528053252 12985.549017842095054 6030.1940662429697113 -229.40797170417215511 -2023.260381812982132 8282.8624197601238848 15185
3000000 313.63950693052828456 13087.662220903550406 5683.7164579678883456 -247.29012931183379465 -2428.3274166084629542 8359.3340038881833607 15268
4000000 310.22811672365406821 12945.310502626052767 5529.5430791505032175 -204.20231537422898782 -2584.68054005139129 8318.4259345761238365 15315
5000000 311.35457617925266049 12992.315808190707685 5323.2939990003978892 -232.82303547872925265 -2741.8694556186555928 8297.9864900977845537 15342
6000000 312.69156068618565314 13048.105978863295604 5183.7071996150680206 -261.59988204541360801 -2816.6263455443895509 8261.9334272048708954 15358
7000000 308.53323103276278516 12874.585702544214655 5079.1956890044748434 -276.45282323786346979 -2918.093308581299425 8273.7418208236376813 15373
8000000 309.08264178214648155 12897.511712021905623 5086.2399274381268697 -266.16111624677398595 -2839.7448704969351638 8192.1459141818359058 15381
9000000 312.67247017458822711 13047.309363124873926 5002.3480232602005344 -252.09902073133193312 -2994.8472372722885666 8249.2942812638211763 15410
10000000 311.50633104413952879 12998.648289807757465 5104.9159308138550841 -230.72949485997614261 -2860.4483315839511306 8196.0937572577822721 15396
11000000 311.08517887974068117 12981.074300723292254 4884.2700139187008972 -279.45345789725246277 -3005.885946990724733 8169.6094188066781498 15407
12000000 313.36369042756143699 13076.152850604163177 4824.3165300269211002 -260.62900926057159268 -3195.6917558104378259 8280.6372950979312009 15431
13000000 308.68545676025536295 12880.937832485535182 4938.3987955129841794 -299.73278252200486804 -3019.6853100774142149 8257.8168881124038307 15417
14000000 306.2571396351771682 12779.608141563343452 4845.2778272605246457 -240.97867038263973427 -3161.1957246081174162 8247.4522222512823646 15446
15000000 312.70056810006531123 13048.481843471343382 4749.7555028942524586 -260.96048370429753049 -3195.9122728001570977 8206.6282593987070868 15449
16000000 307.33002832279953509 12824.378026842305189 4753.1186531528182968 -290.91729746681073721 -3347.9272681546403874 8391.9632187742681708 15451
17000000 313.48418160557758938 13081.180749843984813 4781.3498650372202974 -291.49716626795316188 -3223.9567880617087212 8296.8038193668799067 15455
18000000 310.34282640402773268 12950.097149451547011 4837.0200908037086265 -278.37360985570171579 -3162.4802471599314231 8277.8739478193419927 15433
19000000 312.40167265119276863 13036.009426611322851 4550.0773972599308763 -281.37035306141495994 -3440.0111752447583058 8271.458925566103062 15477
20000000 310.45021225619541383 12954.578184937889091 4824.130679155650796 -292.58499777049127033 -3095.9331173919317735 8212.6487943180727598 15451
21000000 314.17277740945741016 13109.914723366991893 4828.0504836206127948 -271.40440427645586396 -3175.1443069645661126 8274.599194861633805 15455
22000000 306.73948544758701473 12799.735641214991119 4545.4753929695380066 -267.85024470748510339 -3300.03456269499884 8113.3602003720225184 15458
23000000 311.44126707154009637 12995.933276943258534 4802.22511234616195 -282.04360481268474814 -3255.7977864578233493 8340.0665036166683421 15459
24000000 308.34549972669242379 12866.75198304190053 4814.0547550920045978 -300.19181298279102066 -3253.550092526374101 8367.7966606011705153 15468
25000000 310.54428895004161859 12958.503851075958664 4678.1664499376038293 -307.03573666491672611 -3311.4512100334641218 8296.6533966359838814 15478
26000000 308.79273651019929048 12885.414440500098863 4528.3049429730035627 -316.6440367819687367 -3417.5464324289687283 8262.4954121839400614 15495
27000000 309.5204671588374481 12915.781446909419174 4650.4041178563202266 -331.17385557413990682 -3294.0932152221180331 8275.671188652577257 15478
28000000 309.08985981382346608 12897.812908645419157 4465.9490643753124459 -267.34457890297932181 -3337.5198958842420325 8070.8135391625337434 15482
29000000 313.14213295877152632 13066.907620810190565 4495.1217393929637183 -304.0635184652303451 -3319.8139119018196652 8118.9991697600135012 15493
30000000 316.92685709463813737 13224.837951635812715 4421.0121387194012641 -275.07598373983444162 -3400.0359191692505192 8096.1240416284872481 15493
31000000 308.66650136740014432 12880.14685503061628 4431.5471964569806005 -297.94113868282113344 -3402.5961699239069276 8132.0845050637080931 15496
32000000 308.05899292336516737 12854.796524041741577 4484.5631342399337882 -327.64270699767092765 -3406.2432298692988297 8218.4490711069047393 15472
33000000 312.26521946999963575 13030.315459158366139 4357.2589236696039734 -291.87159904809698219 -3418.6354703801944197 8067.7659930978952616 15481
34000000 309.06927146036332488 12896.953790422692691 4577.469034260704575 -312.38463884187916619 -3453.5667727358295451 8343.4204458384119789 15491
35000000 309.67835754513384927 12922.369953771958535 4562.6753102205893811 -288.28274248345485375 -3324.0140194278264971 8174.9720721318708456 15486
36000000 309.0408164250303571 12895.76640846763803 4559.6682721377492271 -309.4555409165425317 -3422.4185540389371454 8291.5423670932286768 15490
37000000 307.64005195633814083 12837.314804596993781 4407.6230504329851101 -327.05791736051207863 -3383.8601954430664591 8118.5411632365630794 15483
38000000 311.52152623904549955 12999.282360369392336 4497.1861610184423625 -347.90234747588169739 -3472.4839928432197667 8317.5725013375431445 15500
39000000 311.09554177185719936 12981.506727215029969 4422.6035613991507489 -335.80202819843702855 -3437.1361108276028062 8195.5417004251903563 15497
40000000 304.95858045962893357 12725.421396947669564 4342.4665750547028438 -306.9216317085092669 -3439.9520078606124116 8089.3402146238240675 15500
41000000 307.68527113146615193 12839.201726610663172 4433.7222944430886855 -330.88880163422970782 -3364.5695784217914479 8129.1806744991099549 15487
42000000 313.66526389028393851 13088.737016589906489 4639.4127877926548535 -333.01859398983299343 -3332.7082904800499819 8305.1396722625377151 15484
43000000 309.94631549182656727 12933.551399406924247 4661.2012771232921295 -319.24075731258068345 -3301.6786583560597137 8282.1206927919320151 15501
44000000 309.31425274356263344 12907.176457574336382 4519.1423710609287809 -289.02364078552250248 -3474.5815625991922388 8282.7475744456423854 15493
45000000 310.06253712129034739 12938.401137388183997 4499.4727958439698341 -339.66565491837963009 -3428.1586059130759168 8267.2970566754265747 15503
46000000 311.30075115634184613 12990.06977826360162 4460.4827780390714906 -308.65297056319030844 -3423.3423571679049928 8192.4781057701657119 15492
47000000 310.63080446255310108 12962.114001518102668 4307.8232553420657496 -292.04900112063864981 -3546.8529143331752493 8146.7251707958785119 15515
48000000 306.16403989746157777 12775.723242202286201 4555.7807777576654189 -321.13940323740393978 -3429.9173077813875352 8306.8374887764566665 15502
49000000 308.77022182474468082 12884.474939602640006 4446.2928421700307808 -325.15290803159132338 -3459.8594602064849823 8231.3052104081070866 15499
50000000 310.35609230129898606 12950.650713587145219 4443.1136472453572424 -312.14581079979751621 -3440.9319457535571019 8196.1914037987116899 15513
51000000 310.17828117534349985 12943.230946930836581 4341.6541309043814181 -355.78223877521202212 -3456.6258402116363868 8154.0622098912299407 15504
52000000 305.70837336959010599 12756.709025337462663 4546.1589247331066872 -297.19275553444788329 -3329.5923271001420289 8172.944007367696031 15505
53000000 308.78661868891566655 12885.159153851833253 4557.0746917969363494 -351.49902454769193128 -3458.3925218164786202 8366.9662381611069577 15495
54000000 308.26796180978459461 12863.516452940053568 4314.2966343306970884 -306.23700199991634463 -3525.9327355022423944 8146.466371832855657 15510
55000000 314.05063386683457338 13104.817873662192142 4237.3201302217285047 -359.2455146881157475 -3538.3312220936199992 8134.8968670034646493 15512
56000000 309.80023014909113499 12927.455497650613324 4449.9731169669848896 -333.23999392658481611 -3440.4657891978918087 8223.6789000914614007 15509
57000000 308.23403523985996344 12862.100752820406342 4357.9345879857673935 -361.80757057765822537 -3461.1095799854765573 8180.8517385489012668 15507
58000000 306.4093457148707671 12785.959451634236757 4398.7611415346254944 -309.79118277900352041 -3516.391027929649681 8224.9433522432791506 15530
59000000 308.64514394860736957 12879.255644972910886 4369.8873442770563997 -335.48737663188626357 -3428.9286377063353939 8134.3033586152778298 15517
60000000 309.16957514555787156 12901.139298696778496 4288.242666340802316 -357.83216966683403371 -3506.1984225919700293 8152.273258599606379 15507
61000000 312.1766483303463815 13026.61953076705322 4430.8645597832583007 -348.29349591800553299 -3468.246231517688102 8247.4042872189529589 15499
