# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
1000000 309.89591346921957893 12931.44820566839735 4541.9158936049598196 -1565.4312044580215115 -1696.1205525124378255 7803.4676505754196114 15616
2000000 308.41026448750335476 12869.454510289206155 4566.6230465261578502 -1494.1716486762354634 -1776.0297577271257978 7836.824452929518884 15613
3000000 309.13296074793834123 12899.611439935757517 4639.3806140190008591 -1498.5530429025463945 -1786.2776662769233553 7924.2113231984703816 15638
4000000 312.88354846148689603 13056.117313845536046 4739.922933507763446 -1495.1438476556932073 -1737.8522992432399406 7972.9190804066965939 15628
5000000 309.69764116873136572 12923.174627757418421 4573.9109180433879374 -1474.922647392745148 -1780.4553283865971025 7829.2888938227297331 15613
6000000 310.93410791166746776 12974.770356998609714 4657.2424150915057908 -1430.4075452430224686 -1720.2730790641808198 7807.9230393987090793 15618
7000000 312.49677679769672523 13039.977966663665939 4533.2506894213092892 -1422.3328209816045273 -1836.2268819205037289 7791.8103923234175454 15625
8000000 309.13055846379404557 12899.5111965584274 4455.8502492696015906 -1414.3136269843259925 -1852.1372032260601372 7722.301079479987493 15626
9000000 309.37648641333225896 12909.773366543755401 4492.5951242389764957 -1413.0009479856214512 -1836.2056865586766889 7741.8017587832746358 15626
10000000 309.79885295545204826 12927.398029618803776 4751.5396377877905252 -1368.0645321835618233 -1721.0350316265473793 7840.6392015978999552 15620
11000000 311.81952074869303715 13011.71718251319362 4524.3527069260480857 -1387.2384151304186162 -1739.4250020780887098 7651.0161241345558665 15611
12000000 309.2903187365580493 12906.177730716439328 4493.047653470410296 -1421.6054746456297835 -1788.6350540210726194 7703.2881821371138358 15620
13000000 305.29018764575380374 12739.258820952381939 4775.8463908111207274 -1391.6682226580569477 -1759.4759798420141124 7926.9905933111913328 15633
14000000 312.10268314564922321 13023.533084920682086 4607.949646193503213 -1384.1197825724764243 -1806.265622628270421 7798.3350513942505131 15616
15000000 310.67317471058936462 12963.8820424767855 4770.8283859478124214 -1414.0045414455826176 -1675.2565218140914567 7860.0894492074876325 15618
16000000 310.00206560935146172 12935.877760374909485 4678.939276968671038 -1390.539997770635182 -1730.8468745414891146 7800.3261492807960167 15614
17000000 310.41041495496767766 12952.917508829608778 4791.9716357356801382 -1367.3373716745491038 -1714.3611145335180481 7873.6701219437481996 15607
18000000 308.20449866687823715 12860.868240073110428 4509.2404753052705928 -1401.0263913676376433 -1846.6753434280685724 7756.942210100975899 15627
19000000 309.47632997328145166 12913.939674546008973 4561.6143590974697872 -1430.3962200506455247 -1774.2824936375709513 7766.293072785685581 15611
20000000 311.78405590859972563 13010.237292902340414 4919.8029670993346372 -1394.3718329959813218 -1645.4592923695813624 7959.6340924648966393 15608
21000000 310.58864130348666777 12960.35460204248011 4774.9569552795592244 -1382.7290041334156285 -1729.806373057093424 7887.4923324700694138 15622
22000000 310.44843462621167873 12954.504007354176792 4767.923543985323704 -1393.7629310167058065 -1663.1382654158801415 7824.8247404179091973 15614
23000000 311.71592656414696876 13007.394367097949726 4680.1270841211908191 -1434.8049458115719972 -1745.1632539031711531 7860.0952838359335146 15624
24000000 312.9912516851349551 13060.611592723231297 4658.5797955373918739 -1403.39617375867806 -1811.928582715745506 7873.9045520118161221 15625
25000000 310.51028072193412299 12957.084743494269787 4639.3558489009210462 -1381.02004858871328 -1757.7938979889593156 7778.1697954785940965 15615
26000000 309.3299873702557079 12907.833037739717838 4688.0062926310147304 -1414.848109008946949 -1659.9113292559727597 7762.7657308959342117 15609
27000000 312.73989354933496543 13050.122829971302053 4544.6949681617579699 -1397.4672082935003345 -1780.1951549653563234 7722.3573314206141731 15622
28000000 309.43225521774343179 12912.100507284856576 4808.2949786954359297 -1347.1256585676260329 -1658.5351391892518222 7813.9557764523142396 15619
