# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
1000000 310.35933264807721343 12950.785927943674324 3470.1218651317722106 -3078.3590622510851063 -1597.1811687453594004 8145.6620961282169446 15580
2000000 310.00311245729483289 12935.921443622641164 3582.1937703321673325 -3015.8166331909251312 -1554.814893760072664 8152.8252972831651277 15576
3000000 307.76001393492543912 12842.320621212595142 3420.2982315688996096 -3144.5319269796254957 -1508.5316383622457579 8073.3617969107708632 15578
4000000 312.27909661921017914 13030.8945298348699 3542.6774847893143487 -3124.7211975947006977 -1522.8686794446643944 8190.2673618286798956 15573
5000000 309.47474978850834759 12913.873736027104314 3337.4766911448014071 -3107.3558079063509467 -1617.9681566671135897 8062.8006557182661709 15583
6000000 308.41614383651830167 12869.699845880819339 3535.6199490450753729 -3012.2794525848717058 -1625.3529166650428124 8173.252318294989891 15585
7000000 311.7165574839140163 13007.420694345051743 3671.8454693058588418 -2966.1655171689067174 -1528.5234161263615533 8166.5344026011271126 15582
8000000 314.46067546527848435 13121.928237051910401 3580.2803068465473189 -2928.1514916459314009 -1536.3370651029485998 8044.76886359542641 15565
9000000 305.78453896760464659 12759.887290822645809 3695.7608262032667881 -3081.8821824385736363 -1473.5083284671286492 8251.1513371089695283 15562
10000000 308.98004628591002074 12893.230570231862657 3538.7846796682033528 -3031.7230463152945958 -1595.2198059719823959 8165.7275319554810267 15586
11000000 309.09588076864974937 12898.064153215291299 3512.331742396264417 -2984.0316141085386334 -1552.4777565015942855 8048.8411130063968812 15578
12000000 305.81582140579951101 12761.192655661876415 3620.1709560396398047 -3083.1655891627615347 -1518.7867279382437573 8222.123273140645324 15554
13000000 312.22145441835675683 13028.489215332809181 3704.4068390126130907 -3025.8940408775588367 -1512.9641186448866392 8243.2649985350581119 15590
14000000 309.99507361532545247 12935.585995931844081 3493.9209728538417039 -3043.4746909590230644 -1585.1591888641778496 8122.5548526770426179 15582
15000000 310.24461065348327793 12945.998767265966308 3528.5966861541755861 -2989.0066805826904783 -1631.7226139328070076 8149.3259806696723899 15603
16000000 309.25925508626528426 12904.881495537527371 3672.3726097393723649 -2955.5002468034545018 -1429.9268044560355975 8057.7996609988640557 15567
17000000 309.23874057080695366 12904.025458453514148 3615.6568072363056672 -2913.5574703425013467 -1538.6283466342774773 8067.8426242130844912 15586
18000000 309.17320897711431371 12901.290932527745099 3791.5571080021709349 -2968.3319592683064911 -1442.309196074781994 8202.1982633452589653 15577
