Task 72 ⇒ Z(H)=4.000  Z(p)=-2.000
[restart] seed=72  targets: Z(H)=4.000, Z(p)=-2.000
[restart] seed=73  targets: Z(H)=4.000, Z(p)=-2.000
[restart] seed=74  targets: Z(H)=4.000, Z(p)=-2.000
[restart] seed=75  targets: Z(H)=4.000, Z(p)=-2.000
[restart] seed=76  targets: Z(H)=4.000, Z(p)=-2.000
[restart] seed=77  targets: Z(H)=4.000, Z(p)=-2.000
[restart] seed=78  targets: Z(H)=4.000, Z(p)=-2.000
[restart] seed=79  targets: Z(H)=4.000, Z(p)=-2.000
[1/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=12.3s
[1/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=12.4s
[1/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=12.4s
[1/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=12.4s
[1/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=12.4s
[1/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=12.4s
[1/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=12.4s
[1/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=12.4s
[2/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=25.0s
[2/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=25.1s
[2/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=25.1s
[2/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=25.1s
[2/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=25.1s
[2/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=25.1s
[2/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=25.1s
[2/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=25.2s
[3/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=37.7s
[3/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=37.8s
[3/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=37.8s
[3/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=37.8s
[3/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=37.8s
[3/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=37.8s
[3/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=37.8s
[3/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=37.9s
[4/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=50.4s
[4/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=50.5s
[4/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=50.5s
[4/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=50.5s
[4/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=50.5s
[4/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=50.5s
[4/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=50.5s
[4/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=50.7s
[5/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=63.1s
[5/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=63.1s
[5/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=63.2s
[5/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=63.2s
[5/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=63.2s
[5/12] epochs complete | best_cost=0.0270576 | epoch_cost=0.0270576 | elapsed=63.2s
