Task 52 ⇒ Z(H)=2.000  Z(p)=6.000
[restart] seed=52  targets: Z(H)=2.000, Z(p)=6.000
[restart] seed=53  targets: Z(H)=2.000, Z(p)=6.000
[restart] seed=54  targets: Z(H)=2.000, Z(p)=6.000
[restart] seed=55  targets: Z(H)=2.000, Z(p)=6.000
[restart] seed=56  targets: Z(H)=2.000, Z(p)=6.000
[restart] seed=57  targets: Z(H)=2.000, Z(p)=6.000
[restart] seed=59  targets: Z(H)=2.000, Z(p)=6.000
[restart] seed=58  targets: Z(H)=2.000, Z(p)=6.000
[1/12] epochs complete | best_cost=6.38257 | epoch_cost=6.38257 | elapsed=12.8s
[1/12] epochs complete | best_cost=6.2813 | epoch_cost=6.2813 | elapsed=12.8s
[1/12] epochs complete | best_cost=6.26831 | epoch_cost=6.26831 | elapsed=12.8s
[1/12] epochs complete | best_cost=6.40698 | epoch_cost=6.40698 | elapsed=12.8s
[1/12] epochs complete | best_cost=6.39476 | epoch_cost=6.39476 | elapsed=12.9s
[1/12] epochs complete | best_cost=6.29541 | epoch_cost=6.29541 | elapsed=12.9s
[1/12] epochs complete | best_cost=6.26216 | epoch_cost=6.26216 | elapsed=12.9s
[1/12] epochs complete | best_cost=6.40698 | epoch_cost=6.40698 | elapsed=12.9s
[2/12] epochs complete | best_cost=6.38257 | epoch_cost=6.38257 | elapsed=25.6s
[2/12] epochs complete | best_cost=6.38257 | epoch_cost=6.38257 | elapsed=25.6s
[2/12] epochs complete | best_cost=6.2813 | epoch_cost=6.2813 | elapsed=25.6s
[2/12] epochs complete | best_cost=6.26831 | epoch_cost=6.26831 | elapsed=25.6s
[2/12] epochs complete | best_cost=6.28876 | epoch_cost=6.28876 | elapsed=25.7s
[2/12] epochs complete | best_cost=6.25542 | epoch_cost=6.25542 | elapsed=25.7s
[2/12] epochs complete | best_cost=6.26216 | epoch_cost=6.26216 | elapsed=25.7s
[2/12] epochs complete | best_cost=6.26093 | epoch_cost=6.26093 | elapsed=25.7s
[3/12] epochs complete | best_cost=6.38257 | epoch_cost=6.38257 | elapsed=38.4s
[3/12] epochs complete | best_cost=6.26216 | epoch_cost=6.26216 | elapsed=38.4s
[3/12] epochs complete | best_cost=6.26769 | epoch_cost=6.26769 | elapsed=38.4s
[3/12] epochs complete | best_cost=6.2487 | epoch_cost=6.2487 | elapsed=38.4s
[3/12] epochs complete | best_cost=6.28876 | epoch_cost=6.28876 | elapsed=38.5s
[3/12] epochs complete | best_cost=6.25542 | epoch_cost=6.25542 | elapsed=38.5s
[3/12] epochs complete | best_cost=6.26093 | epoch_cost=6.26093 | elapsed=38.6s
[3/12] epochs complete | best_cost=6.26216 | epoch_cost=6.26216 | elapsed=38.6s
[4/12] epochs complete | best_cost=6.38257 | epoch_cost=6.38257 | elapsed=51.1s
