Task 87 ⇒ Z(H)=5.000  Z(p)=-1.000
[restart] seed=87  targets: Z(H)=5.000, Z(p)=-1.000
[restart] seed=88  targets: Z(H)=5.000, Z(p)=-1.000
[restart] seed=89  targets: Z(H)=5.000, Z(p)=-1.000
[restart] seed=90  targets: Z(H)=5.000, Z(p)=-1.000
[restart] seed=91  targets: Z(H)=5.000, Z(p)=-1.000
[restart] seed=93  targets: Z(H)=5.000, Z(p)=-1.000
[restart] seed=92  targets: Z(H)=5.000, Z(p)=-1.000
[restart] seed=94  targets: Z(H)=5.000, Z(p)=-1.000
[1/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=12.5s
[1/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=12.5s
[1/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=12.5s
[1/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=12.5s
[1/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=12.5s
[1/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=12.5s
[1/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=12.5s
[1/12] epochs complete | best_cost=0.98487 | epoch_cost=0.98487 | elapsed=12.5s
[2/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=24.8s
[2/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=24.8s
[2/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=24.8s
[2/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=24.8s
[2/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=24.8s
[2/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=24.8s
[2/12] epochs complete | best_cost=0.98487 | epoch_cost=0.98487 | elapsed=24.9s
[2/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=24.9s
[3/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=37.2s
[3/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=37.3s
[3/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=37.3s
[3/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=37.3s
[3/12] epochs complete | best_cost=0.851088 | epoch_cost=0.851088 | elapsed=37.3s
