Task 1 ⇒ Z(H)=-12.000  Z(p)=-3.000
[restart] seed=1  targets: Z(H)=-12.000, Z(p)=-3.000
[restart] seed=2  targets: Z(H)=-12.000, Z(p)=-3.000
[restart] seed=3  targets: Z(H)=-12.000, Z(p)=-3.000
[restart] seed=4  targets: Z(H)=-12.000, Z(p)=-3.000
[restart] seed=5  targets: Z(H)=-12.000, Z(p)=-3.000
[restart] seed=6  targets: Z(H)=-12.000, Z(p)=-3.000
[restart] seed=7  targets: Z(H)=-12.000, Z(p)=-3.000
[restart] seed=8  targets: Z(H)=-12.000, Z(p)=-3.000
[1/12] epochs complete | best_cost=27.1719 | epoch_cost=27.1719 | elapsed=13.2s
[1/12] epochs complete | best_cost=27.4022 | epoch_cost=27.4022 | elapsed=13.3s
[1/12] epochs complete | best_cost=27.1719 | epoch_cost=27.1719 | elapsed=13.3s
[1/12] epochs complete | best_cost=26.633 | epoch_cost=26.633 | elapsed=13.4s
[1/12] epochs complete | best_cost=26.6984 | epoch_cost=26.6984 | elapsed=13.4s
[1/12] epochs complete | best_cost=27.4022 | epoch_cost=27.4022 | elapsed=13.4s
[1/12] epochs complete | best_cost=27.1719 | epoch_cost=27.1719 | elapsed=13.4s
[1/12] epochs complete | best_cost=26.6984 | epoch_cost=26.6984 | elapsed=13.4s
[2/12] epochs complete | best_cost=27.1719 | epoch_cost=27.1719 | elapsed=26.5s
[2/12] epochs complete | best_cost=27.4022 | epoch_cost=27.4022 | elapsed=26.6s
[2/12] epochs complete | best_cost=27.1719 | epoch_cost=27.1719 | elapsed=26.6s
[2/12] epochs complete | best_cost=26.633 | epoch_cost=26.633 | elapsed=26.8s
[2/12] epochs complete | best_cost=27.4022 | epoch_cost=27.4022 | elapsed=26.9s
[2/12] epochs complete | best_cost=26.6984 | epoch_cost=26.6984 | elapsed=26.9s
[2/12] epochs complete | best_cost=27.1719 | epoch_cost=27.1719 | elapsed=26.9s
[2/12] epochs complete | best_cost=26.6984 | epoch_cost=26.6984 | elapsed=26.9s
[3/12] epochs complete | best_cost=27.1719 | epoch_cost=27.1719 | elapsed=39.8s
[3/12] epochs complete | best_cost=27.4022 | epoch_cost=27.4022 | elapsed=39.9s
[3/12] epochs complete | best_cost=27.1719 | epoch_cost=27.1719 | elapsed=39.9s
[3/12] epochs complete | best_cost=26.633 | epoch_cost=26.633 | elapsed=40.2s
[3/12] epochs complete | best_cost=26.6984 | epoch_cost=26.6984 | elapsed=40.3s
[3/12] epochs complete | best_cost=27.1719 | epoch_cost=27.1719 | elapsed=40.3s
[3/12] epochs complete | best_cost=27.1719 | epoch_cost=27.1719 | elapsed=40.4s
[3/12] epochs complete | best_cost=26.6984 | epoch_cost=26.6984 | elapsed=40.4s
[4/12] epochs complete | best_cost=27.1719 | epoch_cost=27.1719 | elapsed=53.1s
[4/12] epochs complete | best_cost=26.633 | epoch_cost=26.633 | elapsed=53.2s
[4/12] epochs complete | best_cost=27.1719 | epoch_cost=27.1719 | elapsed=53.2s
[4/12] epochs complete | best_cost=26.633 | epoch_cost=26.633 | elapsed=53.6s
[4/12] epochs complete | best_cost=26.6984 | epoch_cost=26.6984 | elapsed=53.8s
[4/12] epochs complete | best_cost=26.633 | epoch_cost=26.633 | elapsed=53.8s
[4/12] epochs complete | best_cost=27.1719 | epoch_cost=27.1719 | elapsed=53.9s
[4/12] epochs complete | best_cost=26.6984 | epoch_cost=26.6984 | elapsed=53.9s
[5/12] epochs complete | best_cost=26.633 | epoch_cost=26.633 | elapsed=66.4s
[5/12] epochs complete | best_cost=26.633 | epoch_cost=26.633 | elapsed=66.5s
[5/12] epochs complete | best_cost=27.1719 | epoch_cost=27.1719 | elapsed=66.6s
[5/12] epochs complete | best_cost=26.633 | epoch_cost=26.633 | elapsed=67.0s
[5/12] epochs complete | best_cost=26.633 | epoch_cost=26.633 | elapsed=67.2s
