Task 29 ⇒ Z(H)=1.000  Z(p)=-3.000
[restart] seed=29  targets: Z(H)=1.000, Z(p)=-3.000
[restart] seed=30  targets: Z(H)=1.000, Z(p)=-3.000
[restart] seed=31  targets: Z(H)=1.000, Z(p)=-3.000
[restart] seed=32  targets: Z(H)=1.000, Z(p)=-3.000
[restart] seed=33  targets: Z(H)=1.000, Z(p)=-3.000
[restart] seed=34  targets: Z(H)=1.000, Z(p)=-3.000
[restart] seed=35  targets: Z(H)=1.000, Z(p)=-3.000
[restart] seed=36  targets: Z(H)=1.000, Z(p)=-3.000
[1/12] epochs complete | best_cost=0.020716 | epoch_cost=0.020716 | elapsed=12.8s
[1/12] epochs complete | best_cost=0.0207242 | epoch_cost=0.0207242 | elapsed=12.8s
[1/12] epochs complete | best_cost=0.0207153 | epoch_cost=0.0207153 | elapsed=12.9s
[1/12] epochs complete | best_cost=0.0207153 | epoch_cost=0.0207153 | elapsed=12.8s
[1/12] epochs complete | best_cost=0.0207153 | epoch_cost=0.0207153 | elapsed=12.9s
[1/12] epochs complete | best_cost=0.0207153 | epoch_cost=0.0207153 | elapsed=12.9s
[1/12] epochs complete | best_cost=0.0207157 | epoch_cost=0.0207157 | elapsed=13.1s
[1/12] epochs complete | best_cost=0.0207157 | epoch_cost=0.0207157 | elapsed=13.1s
[2/12] epochs complete | best_cost=0.0207155 | epoch_cost=0.0207155 | elapsed=25.6s
[2/12] epochs complete | best_cost=0.0207153 | epoch_cost=0.0207153 | elapsed=25.6s
[2/12] epochs complete | best_cost=0.0207153 | epoch_cost=0.0207153 | elapsed=25.6s
[2/12] epochs complete | best_cost=0.0207153 | epoch_cost=0.0207153 | elapsed=25.7s
[2/12] epochs complete | best_cost=0.0207153 | epoch_cost=0.0207153 | elapsed=25.7s
[2/12] epochs complete | best_cost=0.0207153 | epoch_cost=0.0207153 | elapsed=25.8s
[2/12] epochs complete | best_cost=0.0207157 | epoch_cost=0.0207157 | elapsed=26.1s
