Task 71 ⇒ Z(H)=4.000  Z(p)=-3.000
[restart] seed=71  targets: Z(H)=4.000, Z(p)=-3.000
[restart] seed=72  targets: Z(H)=4.000, Z(p)=-3.000
[restart] seed=73  targets: Z(H)=4.000, Z(p)=-3.000
[restart] seed=74  targets: Z(H)=4.000, Z(p)=-3.000
[restart] seed=75  targets: Z(H)=4.000, Z(p)=-3.000
[restart] seed=76  targets: Z(H)=4.000, Z(p)=-3.000
[restart] seed=77  targets: Z(H)=4.000, Z(p)=-3.000
[restart] seed=78  targets: Z(H)=4.000, Z(p)=-3.000
[1/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=12.0s
[1/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=12.0s
[1/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=12.0s
[1/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=12.0s
[1/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=12.0s
[1/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=12.0s
[1/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=12.1s
[1/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=12.2s
[2/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=23.9s
[2/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=23.9s
[2/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=23.9s
[2/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=23.9s
[2/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=24.0s
[2/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=24.0s
[2/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=24.8s
[2/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=24.8s
[3/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=36.0s
[3/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=36.0s
[3/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=36.0s
[3/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=36.1s
[3/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=36.2s
[3/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=36.2s
[3/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=37.4s
[3/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=37.5s
[4/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=47.9s
[4/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=48.0s
[4/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=48.0s
[4/12] epochs complete | best_cost=0.0475428 | epoch_cost=0.0475428 | elapsed=48.0s
