Task 110 ⇒ Z(H)=-5.000  Z(p)=8.000
[restart] seed=110  targets: Z(H)=-5.000, Z(p)=8.000
[restart] seed=111  targets: Z(H)=-5.000, Z(p)=8.000
[restart] seed=112  targets: Z(H)=-5.000, Z(p)=8.000
[restart] seed=113  targets: Z(H)=-5.000, Z(p)=8.000
[restart] seed=114  targets: Z(H)=-5.000, Z(p)=8.000
[restart] seed=115  targets: Z(H)=-5.000, Z(p)=8.000
[restart] seed=116  targets: Z(H)=-5.000, Z(p)=8.000
[restart] seed=117  targets: Z(H)=-5.000, Z(p)=8.000
[1/12] epochs complete | best_cost=2.46523 | epoch_cost=2.46523 | elapsed=13.3s
[1/12] epochs complete | best_cost=2.43347 | epoch_cost=2.43347 | elapsed=13.3s
[1/12] epochs complete | best_cost=2.53777 | epoch_cost=2.53777 | elapsed=13.3s
[1/12] epochs complete | best_cost=2.81427 | epoch_cost=2.81427 | elapsed=13.3s
[1/12] epochs complete | best_cost=2.44628 | epoch_cost=2.44628 | elapsed=13.3s
[1/12] epochs complete | best_cost=2.45918 | epoch_cost=2.45918 | elapsed=13.3s
[1/12] epochs complete | best_cost=2.50754 | epoch_cost=2.50754 | elapsed=13.3s
[1/12] epochs complete | best_cost=2.43347 | epoch_cost=2.43347 | elapsed=13.3s
[2/12] epochs complete | best_cost=2.46523 | epoch_cost=2.46523 | elapsed=26.5s
[2/12] epochs complete | best_cost=2.43347 | epoch_cost=2.43347 | elapsed=26.5s
[2/12] epochs complete | best_cost=2.43347 | epoch_cost=2.43347 | elapsed=26.5s
[2/12] epochs complete | best_cost=2.53777 | epoch_cost=2.53777 | elapsed=26.5s
[2/12] epochs complete | best_cost=2.43347 | epoch_cost=2.43347 | elapsed=26.5s
[2/12] epochs complete | best_cost=2.73279 | epoch_cost=2.73279 | elapsed=26.5s
[2/12] epochs complete | best_cost=2.50754 | epoch_cost=2.50754 | elapsed=26.5s
[2/12] epochs complete | best_cost=2.43347 | epoch_cost=2.43347 | elapsed=26.6s
[3/12] epochs complete | best_cost=2.46523 | epoch_cost=2.46523 | elapsed=39.7s
[3/12] epochs complete | best_cost=2.43347 | epoch_cost=2.43347 | elapsed=39.7s
[3/12] epochs complete | best_cost=2.43347 | epoch_cost=2.43347 | elapsed=39.7s
