Task 109 ⇒ Z(H)=-5.000  Z(p)=7.000
[restart] seed=109  targets: Z(H)=-5.000, Z(p)=7.000
[restart] seed=110  targets: Z(H)=-5.000, Z(p)=7.000
[restart] seed=111  targets: Z(H)=-5.000, Z(p)=7.000
[restart] seed=112  targets: Z(H)=-5.000, Z(p)=7.000
[restart] seed=113  targets: Z(H)=-5.000, Z(p)=7.000
[restart] seed=114  targets: Z(H)=-5.000, Z(p)=7.000
[restart] seed=115  targets: Z(H)=-5.000, Z(p)=7.000
[restart] seed=116  targets: Z(H)=-5.000, Z(p)=7.000
[1/12] epochs complete | best_cost=0.894937 | epoch_cost=0.894937 | elapsed=13.2s
[1/12] epochs complete | best_cost=0.894933 | epoch_cost=0.894933 | elapsed=13.2s
[1/12] epochs complete | best_cost=0.894933 | epoch_cost=0.894933 | elapsed=13.2s
[1/12] epochs complete | best_cost=0.976416 | epoch_cost=0.976416 | elapsed=13.3s
[1/12] epochs complete | best_cost=0.906141 | epoch_cost=0.906141 | elapsed=13.3s
[1/12] epochs complete | best_cost=0.894933 | epoch_cost=0.894933 | elapsed=13.3s
[1/12] epochs complete | best_cost=0.894933 | epoch_cost=0.894933 | elapsed=13.3s
[1/12] epochs complete | best_cost=0.894933 | epoch_cost=0.894933 | elapsed=13.4s
[2/12] epochs complete | best_cost=0.894937 | epoch_cost=0.894937 | elapsed=26.4s
[2/12] epochs complete | best_cost=0.894933 | epoch_cost=0.894933 | elapsed=26.4s
[2/12] epochs complete | best_cost=0.894933 | epoch_cost=0.894933 | elapsed=26.6s
[2/12] epochs complete | best_cost=0.894933 | epoch_cost=0.894933 | elapsed=26.6s
[2/12] epochs complete | best_cost=0.905882 | epoch_cost=0.905882 | elapsed=26.7s
[2/12] epochs complete | best_cost=0.894933 | epoch_cost=0.894933 | elapsed=26.8s
[2/12] epochs complete | best_cost=0.894933 | epoch_cost=0.894933 | elapsed=26.7s
[2/12] epochs complete | best_cost=0.894933 | epoch_cost=0.894933 | elapsed=26.8s
[3/12] epochs complete | best_cost=0.894933 | epoch_cost=0.894933 | elapsed=39.7s
[3/12] epochs complete | best_cost=0.894933 | epoch_cost=0.894933 | elapsed=39.7s
[3/12] epochs complete | best_cost=0.894933 | epoch_cost=0.894933 | elapsed=39.9s
[3/12] epochs complete | best_cost=0.894933 | epoch_cost=0.894933 | elapsed=40.1s
[3/12] epochs complete | best_cost=0.894933 | epoch_cost=0.894933 | elapsed=40.1s
[3/12] epochs complete | best_cost=0.894933 | epoch_cost=0.894933 | elapsed=40.2s
[3/12] epochs complete | best_cost=0.894933 | epoch_cost=0.894933 | elapsed=40.2s
