Task 69 ⇒ Z(H)=3.000  Z(p)=9.000
[restart] seed=69  targets: Z(H)=3.000, Z(p)=9.000
[restart] seed=70  targets: Z(H)=3.000, Z(p)=9.000
[restart] seed=71  targets: Z(H)=3.000, Z(p)=9.000
[restart] seed=72  targets: Z(H)=3.000, Z(p)=9.000
[restart] seed=73  targets: Z(H)=3.000, Z(p)=9.000
[restart] seed=74  targets: Z(H)=3.000, Z(p)=9.000
[restart] seed=75  targets: Z(H)=3.000, Z(p)=9.000
[restart] seed=76  targets: Z(H)=3.000, Z(p)=9.000
[1/12] epochs complete | best_cost=21.8769 | epoch_cost=21.8769 | elapsed=12.9s
[1/12] epochs complete | best_cost=21.8944 | epoch_cost=21.8944 | elapsed=12.9s
[1/12] epochs complete | best_cost=21.896 | epoch_cost=21.896 | elapsed=12.9s
[1/12] epochs complete | best_cost=21.9135 | epoch_cost=21.9135 | elapsed=13.0s
[1/12] epochs complete | best_cost=21.8785 | epoch_cost=21.8785 | elapsed=13.0s
[1/12] epochs complete | best_cost=21.896 | epoch_cost=21.896 | elapsed=13.0s
[1/12] epochs complete | best_cost=21.8785 | epoch_cost=21.8785 | elapsed=13.1s
[1/12] epochs complete | best_cost=21.8928 | epoch_cost=21.8928 | elapsed=13.2s
[2/12] epochs complete | best_cost=21.8769 | epoch_cost=21.8769 | elapsed=25.8s
[2/12] epochs complete | best_cost=21.8944 | epoch_cost=21.8944 | elapsed=25.8s
[2/12] epochs complete | best_cost=21.8769 | epoch_cost=21.8769 | elapsed=25.8s
[2/12] epochs complete | best_cost=21.8611 | epoch_cost=21.8611 | elapsed=25.9s
[2/12] epochs complete | best_cost=21.8769 | epoch_cost=21.8769 | elapsed=25.9s
[2/12] epochs complete | best_cost=21.8611 | epoch_cost=21.8611 | elapsed=26.0s
[2/12] epochs complete | best_cost=21.8611 | epoch_cost=21.8611 | elapsed=26.2s
[2/12] epochs complete | best_cost=21.8928 | epoch_cost=21.8928 | elapsed=26.3s
[3/12] epochs complete | best_cost=21.8769 | epoch_cost=21.8769 | elapsed=38.6s
[3/12] epochs complete | best_cost=21.8595 | epoch_cost=21.8595 | elapsed=38.7s
[3/12] epochs complete | best_cost=21.8754 | epoch_cost=21.8754 | elapsed=38.7s
[3/12] epochs complete | best_cost=21.8611 | epoch_cost=21.8611 | elapsed=38.8s
[3/12] epochs complete | best_cost=21.8769 | epoch_cost=21.8769 | elapsed=38.9s
