Task 30 ⇒ Z(H)=1.000  Z(p)=-2.000
[restart] seed=30  targets: Z(H)=1.000, Z(p)=-2.000
[restart] seed=31  targets: Z(H)=1.000, Z(p)=-2.000
[restart] seed=32  targets: Z(H)=1.000, Z(p)=-2.000
[restart] seed=33  targets: Z(H)=1.000, Z(p)=-2.000
[restart] seed=34  targets: Z(H)=1.000, Z(p)=-2.000
[restart] seed=35  targets: Z(H)=1.000, Z(p)=-2.000
[restart] seed=36  targets: Z(H)=1.000, Z(p)=-2.000
[restart] seed=37  targets: Z(H)=1.000, Z(p)=-2.000
[1/12] epochs complete | best_cost=0.00023017 | epoch_cost=0.00023017 | elapsed=12.1s
[1/12] epochs complete | best_cost=0.000230246 | epoch_cost=0.000230246 | elapsed=12.1s
[1/12] epochs complete | best_cost=0.000230298 | epoch_cost=0.000230298 | elapsed=12.1s
[1/12] epochs complete | best_cost=0.000230143 | epoch_cost=0.000230143 | elapsed=12.1s
[1/12] epochs complete | best_cost=0.000230128 | epoch_cost=0.000230128 | elapsed=12.1s
[1/12] epochs complete | best_cost=0.00023017 | epoch_cost=0.00023017 | elapsed=12.1s
[1/12] epochs complete | best_cost=0.000230143 | epoch_cost=0.000230143 | elapsed=12.1s
[1/12] epochs complete | best_cost=0.000230298 | epoch_cost=0.000230298 | elapsed=12.2s
[2/12] epochs complete | best_cost=0.000230128 | epoch_cost=0.000230128 | elapsed=24.1s
[2/12] epochs complete | best_cost=0.00023013 | epoch_cost=0.00023013 | elapsed=24.1s
[2/12] epochs complete | best_cost=0.00023013 | epoch_cost=0.00023013 | elapsed=24.1s
[2/12] epochs complete | best_cost=0.000230143 | epoch_cost=0.000230143 | elapsed=24.2s
[2/12] epochs complete | best_cost=0.000230128 | epoch_cost=0.000230128 | elapsed=24.2s
[2/12] epochs complete | best_cost=0.000230133 | epoch_cost=0.000230133 | elapsed=24.2s
[2/12] epochs complete | best_cost=0.000230143 | epoch_cost=0.000230143 | elapsed=24.2s
[2/12] epochs complete | best_cost=0.000230177 | epoch_cost=0.000230177 | elapsed=24.3s
[3/12] epochs complete | best_cost=0.000230128 | epoch_cost=0.000230128 | elapsed=35.6s
[3/12] epochs complete | best_cost=0.00023013 | epoch_cost=0.00023013 | elapsed=35.6s
[3/12] epochs complete | best_cost=0.00023013 | epoch_cost=0.00023013 | elapsed=35.6s
[3/12] epochs complete | best_cost=0.000230143 | epoch_cost=0.000230143 | elapsed=35.7s
[3/12] epochs complete | best_cost=0.000230128 | epoch_cost=0.000230128 | elapsed=35.7s
[3/12] epochs complete | best_cost=0.000230133 | epoch_cost=0.000230133 | elapsed=35.8s
[3/12] epochs complete | best_cost=0.000230128 | epoch_cost=0.000230128 | elapsed=35.8s
[3/12] epochs complete | best_cost=0.000230125 | epoch_cost=0.000230125 | elapsed=35.9s
[4/12] epochs complete | best_cost=0.000230126 | epoch_cost=0.000230126 | elapsed=47.0s
[4/12] epochs complete | best_cost=0.00023013 | epoch_cost=0.00023013 | elapsed=47.0s
[4/12] epochs complete | best_cost=0.00023013 | epoch_cost=0.00023013 | elapsed=47.0s
[4/12] epochs complete | best_cost=0.000230132 | epoch_cost=0.000230132 | elapsed=47.2s
[4/12] epochs complete | best_cost=0.000230128 | epoch_cost=0.000230128 | elapsed=47.2s
[4/12] epochs complete | best_cost=0.000230133 | epoch_cost=0.000230133 | elapsed=47.3s
[4/12] epochs complete | best_cost=0.000230128 | epoch_cost=0.000230128 | elapsed=47.3s
[4/12] epochs complete | best_cost=0.000230125 | epoch_cost=0.000230125 | elapsed=47.4s
[5/12] epochs complete | best_cost=0.000230126 | epoch_cost=0.000230126 | elapsed=59.1s
[5/12] epochs complete | best_cost=0.00023013 | epoch_cost=0.00023013 | elapsed=59.1s
[5/12] epochs complete | best_cost=0.00023013 | epoch_cost=0.00023013 | elapsed=59.1s
[5/12] epochs complete | best_cost=0.000230128 | epoch_cost=0.000230128 | elapsed=59.3s
[5/12] epochs complete | best_cost=0.000230132 | epoch_cost=0.000230132 | elapsed=59.3s
[5/12] epochs complete | best_cost=0.000230133 | epoch_cost=0.000230133 | elapsed=59.4s
[5/12] epochs complete | best_cost=0.000230128 | epoch_cost=0.000230128 | elapsed=59.4s
[5/12] epochs complete | best_cost=0.000230125 | epoch_cost=0.000230125 | elapsed=59.6s
[6/12] epochs complete | best_cost=0.00023013 | epoch_cost=0.00023013 | elapsed=71.1s
[6/12] epochs complete | best_cost=0.000230126 | epoch_cost=0.000230126 | elapsed=71.1s
[6/12] epochs complete | best_cost=0.000230128 | epoch_cost=0.000230128 | elapsed=71.1s
[6/12] epochs complete | best_cost=0.000230132 | epoch_cost=0.000230132 | elapsed=71.4s
[6/12] epochs complete | best_cost=0.000230128 | epoch_cost=0.000230128 | elapsed=71.4s
[6/12] epochs complete | best_cost=0.000230132 | epoch_cost=0.000230132 | elapsed=71.5s
[6/12] epochs complete | best_cost=0.000230128 | epoch_cost=0.000230128 | elapsed=71.5s
[6/12] epochs complete | best_cost=0.000230125 | epoch_cost=0.000230125 | elapsed=71.7s
