Task 62 ⇒ Z(H)=3.000  Z(p)=2.000
[restart] seed=62  targets: Z(H)=3.000, Z(p)=2.000
[restart] seed=63  targets: Z(H)=3.000, Z(p)=2.000
[restart] seed=64  targets: Z(H)=3.000, Z(p)=2.000
[restart] seed=65  targets: Z(H)=3.000, Z(p)=2.000
[restart] seed=66  targets: Z(H)=3.000, Z(p)=2.000
[restart] seed=67  targets: Z(H)=3.000, Z(p)=2.000
[restart] seed=68  targets: Z(H)=3.000, Z(p)=2.000
[restart] seed=69  targets: Z(H)=3.000, Z(p)=2.000
[1/12] epochs complete | best_cost=0.525224 | epoch_cost=0.525224 | elapsed=12.6s
[1/12] epochs complete | best_cost=0.520506 | epoch_cost=0.520506 | elapsed=12.6s
[1/12] epochs complete | best_cost=0.520506 | epoch_cost=0.520506 | elapsed=12.6s
[1/12] epochs complete | best_cost=0.525224 | epoch_cost=0.525224 | elapsed=12.7s
[1/12] epochs complete | best_cost=0.524794 | epoch_cost=0.524794 | elapsed=12.7s
[1/12] epochs complete | best_cost=0.520506 | epoch_cost=0.520506 | elapsed=12.7s
[1/12] epochs complete | best_cost=0.524794 | epoch_cost=0.524794 | elapsed=12.7s
[1/12] epochs complete | best_cost=0.524794 | epoch_cost=0.524794 | elapsed=12.7s
[2/12] epochs complete | best_cost=0.524794 | epoch_cost=0.524794 | elapsed=25.2s
[2/12] epochs complete | best_cost=0.520506 | epoch_cost=0.520506 | elapsed=25.2s
[2/12] epochs complete | best_cost=0.520078 | epoch_cost=0.520078 | elapsed=25.2s
[2/12] epochs complete | best_cost=0.520078 | epoch_cost=0.520078 | elapsed=25.3s
[2/12] epochs complete | best_cost=0.520506 | epoch_cost=0.520506 | elapsed=25.3s
[2/12] epochs complete | best_cost=0.520506 | epoch_cost=0.520506 | elapsed=25.3s
[2/12] epochs complete | best_cost=0.524794 | epoch_cost=0.524794 | elapsed=25.3s
[2/12] epochs complete | best_cost=0.524794 | epoch_cost=0.524794 | elapsed=25.4s
[3/12] epochs complete | best_cost=0.524794 | epoch_cost=0.524794 | elapsed=37.7s
[3/12] epochs complete | best_cost=0.520078 | epoch_cost=0.520078 | elapsed=37.8s
[3/12] epochs complete | best_cost=0.520078 | epoch_cost=0.520078 | elapsed=37.9s
[3/12] epochs complete | best_cost=0.520078 | epoch_cost=0.520078 | elapsed=37.9s
[3/12] epochs complete | best_cost=0.520506 | epoch_cost=0.520506 | elapsed=37.9s
[3/12] epochs complete | best_cost=0.520506 | epoch_cost=0.520506 | elapsed=37.9s
[3/12] epochs complete | best_cost=0.524794 | epoch_cost=0.524794 | elapsed=38.0s
[3/12] epochs complete | best_cost=0.520506 | epoch_cost=0.520506 | elapsed=38.1s
[4/12] epochs complete | best_cost=0.524794 | epoch_cost=0.524794 | elapsed=50.3s
[4/12] epochs complete | best_cost=0.520078 | epoch_cost=0.520078 | elapsed=50.3s
[4/12] epochs complete | best_cost=0.520078 | epoch_cost=0.520078 | elapsed=50.5s
[4/12] epochs complete | best_cost=0.520078 | epoch_cost=0.520078 | elapsed=50.5s
[4/12] epochs complete | best_cost=0.520506 | epoch_cost=0.520506 | elapsed=50.5s
[4/12] epochs complete | best_cost=0.520506 | epoch_cost=0.520506 | elapsed=50.6s
