Task 2 ⇒ Z(H)=-1.000  Z(p)=-2.000
[restart] seed=2  targets: Z(H)=-1.000, Z(p)=-2.000
[restart] seed=3  targets: Z(H)=-1.000, Z(p)=-2.000
[restart] seed=4  targets: Z(H)=-1.000, Z(p)=-2.000
[restart] seed=5  targets: Z(H)=-1.000, Z(p)=-2.000
[restart] seed=6  targets: Z(H)=-1.000, Z(p)=-2.000
[restart] seed=7  targets: Z(H)=-1.000, Z(p)=-2.000
[restart] seed=9  targets: Z(H)=-1.000, Z(p)=-2.000
[restart] seed=8  targets: Z(H)=-1.000, Z(p)=-2.000
[1/12] epochs complete | best_cost=0.000230919 | epoch_cost=0.000230919 | elapsed=12.0s
[1/12] epochs complete | best_cost=0.000230126 | epoch_cost=0.000230126 | elapsed=12.0s
[1/12] epochs complete | best_cost=0.000230971 | epoch_cost=0.000230971 | elapsed=12.0s
[1/12] epochs complete | best_cost=0.000230447 | epoch_cost=0.000230447 | elapsed=12.0s
[1/12] epochs complete | best_cost=0.000230919 | epoch_cost=0.000230919 | elapsed=12.0s
[1/12] epochs complete | best_cost=0.000230126 | epoch_cost=0.000230126 | elapsed=12.0s
[1/12] epochs complete | best_cost=0.000230381 | epoch_cost=0.000230381 | elapsed=12.6s
[1/12] epochs complete | best_cost=0.000230447 | epoch_cost=0.000230447 | elapsed=12.6s
[2/12] epochs complete | best_cost=0.000230126 | epoch_cost=0.000230126 | elapsed=23.9s
[2/12] epochs complete | best_cost=0.000230447 | epoch_cost=0.000230447 | elapsed=24.0s
[2/12] epochs complete | best_cost=0.000230126 | epoch_cost=0.000230126 | elapsed=24.0s
[2/12] epochs complete | best_cost=0.000230168 | epoch_cost=0.000230168 | elapsed=24.0s
[2/12] epochs complete | best_cost=0.000230126 | epoch_cost=0.000230126 | elapsed=24.0s
[2/12] epochs complete | best_cost=0.000230126 | epoch_cost=0.000230126 | elapsed=24.0s
[2/12] epochs complete | best_cost=0.000230381 | epoch_cost=0.000230381 | elapsed=25.3s
