Task 86 ⇒ Z(H)=5.000  Z(p)=-2.000
[restart] seed=86  targets: Z(H)=5.000, Z(p)=-2.000
[restart] seed=87  targets: Z(H)=5.000, Z(p)=-2.000
[restart] seed=88  targets: Z(H)=5.000, Z(p)=-2.000
[restart] seed=89  targets: Z(H)=5.000, Z(p)=-2.000
[restart] seed=90  targets: Z(H)=5.000, Z(p)=-2.000
[restart] seed=91  targets: Z(H)=5.000, Z(p)=-2.000
[restart] seed=92  targets: Z(H)=5.000, Z(p)=-2.000
[restart] seed=93  targets: Z(H)=5.000, Z(p)=-2.000
[1/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=11.8s
[1/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=11.8s
[1/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=11.8s
[1/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=11.9s
[1/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=11.9s
[1/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=11.9s
[1/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=12.3s
[1/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=12.4s
[2/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=23.5s
[2/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=23.6s
[2/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=23.7s
[2/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=23.7s
[2/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=23.7s
[2/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=23.7s
[2/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=24.6s
[2/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=24.7s
[3/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=34.9s
[3/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=35.1s
[3/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=35.1s
[3/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=35.2s
[3/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=35.2s
[3/12] epochs complete | best_cost=0.758693 | epoch_cost=0.758693 | elapsed=35.2s
