Task 63 ⇒ Z(H)=3.000  Z(p)=3.000
[restart] seed=63  targets: Z(H)=3.000, Z(p)=3.000
[restart] seed=64  targets: Z(H)=3.000, Z(p)=3.000
[restart] seed=65  targets: Z(H)=3.000, Z(p)=3.000
[restart] seed=66  targets: Z(H)=3.000, Z(p)=3.000
[restart] seed=67  targets: Z(H)=3.000, Z(p)=3.000
[restart] seed=68  targets: Z(H)=3.000, Z(p)=3.000
[restart] seed=69  targets: Z(H)=3.000, Z(p)=3.000
[restart] seed=70  targets: Z(H)=3.000, Z(p)=3.000
[1/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=11.9s
[1/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=11.9s
[1/12] epochs complete | best_cost=1.50542 | epoch_cost=1.50542 | elapsed=11.9s
[1/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=11.9s
[1/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=12.0s
[1/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=12.0s
[1/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=12.6s
[1/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=12.7s
[2/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=23.8s
[2/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=23.8s
[2/12] epochs complete | best_cost=1.49997 | epoch_cost=1.49997 | elapsed=23.8s
[2/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=23.8s
[2/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=23.9s
[2/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=23.9s
[2/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=25.3s
[2/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=25.4s
[3/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=35.6s
[3/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=35.7s
[3/12] epochs complete | best_cost=1.49997 | epoch_cost=1.49997 | elapsed=35.7s
[3/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=35.8s
[3/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=35.8s
[3/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=35.8s
[3/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=37.9s
[3/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=38.0s
[4/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=47.7s
[4/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=47.7s
[4/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=47.7s
[4/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=47.8s
[4/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=47.9s
[4/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=47.9s
[4/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=50.5s
[4/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=50.7s
[5/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=59.3s
[5/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=59.4s
[5/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=59.4s
[5/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=59.5s
[5/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=59.5s
[5/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=59.6s
[5/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=63.2s
[5/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=63.3s
[6/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=71.0s
[6/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=71.1s
[6/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=71.2s
[6/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=71.2s
[6/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=71.3s
[6/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=71.3s
[6/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=75.8s
[6/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=76.0s
[7/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=83.0s
[7/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=83.1s
[7/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=83.2s
[7/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=83.3s
[7/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=83.3s
[7/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=83.3s
[7/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=88.5s
[7/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=88.6s
[8/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=94.9s
[8/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=95.1s
[8/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=95.2s
[8/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=95.2s
[8/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=95.3s
[8/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=95.3s
[8/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=101.1s
[8/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=101.3s
[9/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=106.8s
[9/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=107.0s
[9/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=107.1s
[9/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=107.2s
[9/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=107.2s
[9/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=107.3s
[9/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=113.8s
[9/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=114.0s
[10/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=118.7s
[10/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=119.0s
[10/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=119.1s
[10/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=119.1s
[10/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=119.2s
[10/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=119.3s
[10/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=126.4s
[10/12] epochs complete | best_cost=1.49568 | epoch_cost=1.49568 | elapsed=126.7s
[11/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=130.6s
[11/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=130.9s
[11/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=131.0s
[11/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=131.1s
[11/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=131.1s
[11/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=131.2s
[11/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=139.0s
[11/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=139.3s
[12/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=142.5s
[12/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=142.8s
[12/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=142.9s
[12/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=143.0s
[12/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=143.1s
[12/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=143.2s
[12/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=151.5s
[12/12] epochs complete | best_cost=1.49526 | epoch_cost=1.49526 | elapsed=151.7s
[best] seed=65  Z(H)=2.098  Z(p)=1.525  final_cost=1.49526
