Task 80 ⇒ Z(H)=4.000  Z(p)=6.000
[restart] seed=80  targets: Z(H)=4.000, Z(p)=6.000
[restart] seed=81  targets: Z(H)=4.000, Z(p)=6.000
[restart] seed=82  targets: Z(H)=4.000, Z(p)=6.000
[restart] seed=83  targets: Z(H)=4.000, Z(p)=6.000
[restart] seed=84  targets: Z(H)=4.000, Z(p)=6.000
[restart] seed=85  targets: Z(H)=4.000, Z(p)=6.000
[restart] seed=86  targets: Z(H)=4.000, Z(p)=6.000
[restart] seed=87  targets: Z(H)=4.000, Z(p)=6.000
[1/12] epochs complete | best_cost=10.8716 | epoch_cost=10.8716 | elapsed=12.7s
[1/12] epochs complete | best_cost=10.87 | epoch_cost=10.87 | elapsed=12.7s
[1/12] epochs complete | best_cost=10.8372 | epoch_cost=10.8372 | elapsed=12.8s
[1/12] epochs complete | best_cost=10.8341 | epoch_cost=10.8341 | elapsed=12.8s
[1/12] epochs complete | best_cost=10.8684 | epoch_cost=10.8684 | elapsed=12.8s
[1/12] epochs complete | best_cost=10.8201 | epoch_cost=10.8201 | elapsed=12.8s
[1/12] epochs complete | best_cost=10.8356 | epoch_cost=10.8356 | elapsed=13.0s
[1/12] epochs complete | best_cost=10.8528 | epoch_cost=10.8528 | elapsed=13.0s
[2/12] epochs complete | best_cost=10.8201 | epoch_cost=10.8201 | elapsed=25.4s
[2/12] epochs complete | best_cost=10.8372 | epoch_cost=10.8372 | elapsed=25.4s
[2/12] epochs complete | best_cost=10.8201 | epoch_cost=10.8201 | elapsed=25.5s
[2/12] epochs complete | best_cost=10.8528 | epoch_cost=10.8528 | elapsed=25.6s
[2/12] epochs complete | best_cost=10.8341 | epoch_cost=10.8341 | elapsed=25.6s
[2/12] epochs complete | best_cost=10.8201 | epoch_cost=10.8201 | elapsed=25.6s
[2/12] epochs complete | best_cost=10.8341 | epoch_cost=10.8341 | elapsed=25.9s
[2/12] epochs complete | best_cost=10.8528 | epoch_cost=10.8528 | elapsed=25.9s
[3/12] epochs complete | best_cost=10.8201 | epoch_cost=10.8201 | elapsed=38.1s
[3/12] epochs complete | best_cost=10.8372 | epoch_cost=10.8372 | elapsed=38.1s
[3/12] epochs complete | best_cost=10.8528 | epoch_cost=10.8528 | elapsed=38.3s
[3/12] epochs complete | best_cost=10.8201 | epoch_cost=10.8201 | elapsed=38.3s
[3/12] epochs complete | best_cost=10.8341 | epoch_cost=10.8341 | elapsed=38.4s
[3/12] epochs complete | best_cost=10.8201 | epoch_cost=10.8201 | elapsed=38.4s
[3/12] epochs complete | best_cost=10.8341 | epoch_cost=10.8341 | elapsed=38.8s
[3/12] epochs complete | best_cost=10.8185 | epoch_cost=10.8185 | elapsed=38.8s
[4/12] epochs complete | best_cost=10.8201 | epoch_cost=10.8201 | elapsed=50.7s
[4/12] epochs complete | best_cost=10.8372 | epoch_cost=10.8372 | elapsed=50.8s
[4/12] epochs complete | best_cost=10.8528 | epoch_cost=10.8528 | elapsed=51.1s
[4/12] epochs complete | best_cost=10.8201 | epoch_cost=10.8201 | elapsed=51.1s
[4/12] epochs complete | best_cost=10.8341 | epoch_cost=10.8341 | elapsed=51.1s
[4/12] epochs complete | best_cost=10.8201 | epoch_cost=10.8201 | elapsed=51.1s
[4/12] epochs complete | best_cost=10.8341 | epoch_cost=10.8341 | elapsed=51.7s
[4/12] epochs complete | best_cost=10.8185 | epoch_cost=10.8185 | elapsed=51.8s
[5/12] epochs complete | best_cost=10.8201 | epoch_cost=10.8201 | elapsed=63.4s
[5/12] epochs complete | best_cost=10.8372 | epoch_cost=10.8372 | elapsed=63.4s
[5/12] epochs complete | best_cost=10.8356 | epoch_cost=10.8356 | elapsed=63.8s
[5/12] epochs complete | best_cost=10.8341 | epoch_cost=10.8341 | elapsed=63.9s
[5/12] epochs complete | best_cost=10.8201 | epoch_cost=10.8201 | elapsed=63.9s
[5/12] epochs complete | best_cost=10.8201 | epoch_cost=10.8201 | elapsed=63.9s
[5/12] epochs complete | best_cost=10.8341 | epoch_cost=10.8341 | elapsed=64.7s
[5/12] epochs complete | best_cost=10.8185 | epoch_cost=10.8185 | elapsed=64.7s
[6/12] epochs complete | best_cost=10.8201 | epoch_cost=10.8201 | elapsed=76.1s
[6/12] epochs complete | best_cost=10.8356 | epoch_cost=10.8356 | elapsed=76.1s
[6/12] epochs complete | best_cost=10.8356 | epoch_cost=10.8356 | elapsed=76.6s
[6/12] epochs complete | best_cost=10.8341 | epoch_cost=10.8341 | elapsed=76.7s
[6/12] epochs complete | best_cost=10.8201 | epoch_cost=10.8201 | elapsed=76.7s
