Task 118 ⇒ Z(H)=-4.000  Z(p)=2.000
[restart] seed=118  targets: Z(H)=-4.000, Z(p)=2.000
[restart] seed=119  targets: Z(H)=-4.000, Z(p)=2.000
[restart] seed=120  targets: Z(H)=-4.000, Z(p)=2.000
[restart] seed=121  targets: Z(H)=-4.000, Z(p)=2.000
[restart] seed=122  targets: Z(H)=-4.000, Z(p)=2.000
[restart] seed=123  targets: Z(H)=-4.000, Z(p)=2.000
[restart] seed=124  targets: Z(H)=-4.000, Z(p)=2.000
[restart] seed=125  targets: Z(H)=-4.000, Z(p)=2.000
[1/12] epochs complete | best_cost=0.00671262 | epoch_cost=0.00671262 | elapsed=12.6s
[1/12] epochs complete | best_cost=0.0067126 | epoch_cost=0.0067126 | elapsed=12.6s
[1/12] epochs complete | best_cost=0.00671262 | epoch_cost=0.00671262 | elapsed=12.7s
[1/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=12.7s
[1/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=12.7s
[1/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=12.7s
[1/12] epochs complete | best_cost=0.00671302 | epoch_cost=0.00671302 | elapsed=12.7s
[1/12] epochs complete | best_cost=0.00671293 | epoch_cost=0.00671293 | elapsed=12.7s
[2/12] epochs complete | best_cost=0.00671262 | epoch_cost=0.00671262 | elapsed=25.1s
[2/12] epochs complete | best_cost=0.0067126 | epoch_cost=0.0067126 | elapsed=25.2s
[2/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=25.3s
[2/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=25.3s
[2/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=25.3s
[2/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=25.3s
[2/12] epochs complete | best_cost=0.00671264 | epoch_cost=0.00671264 | elapsed=25.4s
[2/12] epochs complete | best_cost=0.00671259 | epoch_cost=0.00671259 | elapsed=25.4s
[3/12] epochs complete | best_cost=0.00671262 | epoch_cost=0.00671262 | elapsed=37.7s
[3/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=37.8s
[3/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=37.9s
[3/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=38.0s
[3/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=38.0s
[3/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=38.0s
[3/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=38.0s
[3/12] epochs complete | best_cost=0.00671259 | epoch_cost=0.00671259 | elapsed=38.1s
[4/12] epochs complete | best_cost=0.00671259 | epoch_cost=0.00671259 | elapsed=50.2s
[4/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=50.3s
[4/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=50.5s
[4/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=50.6s
[4/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=50.6s
[4/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=50.6s
[4/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=50.7s
[4/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=50.7s
[5/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=62.9s
[5/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=63.1s
[5/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=63.3s
[5/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=63.4s
[5/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=63.4s
[5/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=63.4s
[5/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=63.5s
[5/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=63.5s
[6/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=75.5s
[6/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=75.6s
[6/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=75.9s
[6/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=76.0s
[6/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=76.1s
[6/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=76.1s
[6/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=76.1s
[6/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=76.2s
[7/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=88.0s
[7/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=88.2s
[7/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=88.6s
[7/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=88.6s
[7/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=88.7s
[7/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=88.7s
[7/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=88.8s
[7/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=88.9s
[8/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=100.6s
[8/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=100.8s
[8/12] epochs complete | best_cost=0.00671258 | epoch_cost=0.00671258 | elapsed=101.2s
