Task 12 ⇒ Z(H)=-12.000  Z(p)=8.000
[restart] seed=12  targets: Z(H)=-12.000, Z(p)=8.000
[restart] seed=13  targets: Z(H)=-12.000, Z(p)=8.000
[restart] seed=14  targets: Z(H)=-12.000, Z(p)=8.000
[restart] seed=15  targets: Z(H)=-12.000, Z(p)=8.000
[restart] seed=16  targets: Z(H)=-12.000, Z(p)=8.000
[restart] seed=17  targets: Z(H)=-12.000, Z(p)=8.000
[restart] seed=18  targets: Z(H)=-12.000, Z(p)=8.000
[restart] seed=19  targets: Z(H)=-12.000, Z(p)=8.000
[1/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=13.2s
[1/12] epochs complete | best_cost=1.44614 | epoch_cost=1.44614 | elapsed=13.2s
[1/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=13.3s
[1/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=13.3s
[1/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=13.3s
[1/12] epochs complete | best_cost=1.44614 | epoch_cost=1.44614 | elapsed=13.3s
[1/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=13.4s
[1/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=13.4s
[2/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=26.5s
[2/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=26.6s
[2/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=26.6s
[2/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=26.6s
[2/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=26.6s
[2/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=26.7s
[2/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=26.8s
[2/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=26.8s
[3/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=39.8s
[3/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=39.9s
[3/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=39.9s
[3/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=40.0s
[3/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=40.0s
[3/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=40.1s
[3/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=40.1s
[3/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=40.2s
[4/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=53.0s
[4/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=53.2s
[4/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=53.2s
[4/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=53.3s
[4/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=53.3s
[4/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=53.4s
[4/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=53.5s
[4/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=53.6s
[5/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=66.3s
[5/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=66.5s
[5/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=66.6s
[5/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=66.6s
[5/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=66.7s
[5/12] epochs complete | best_cost=0.55634 | epoch_cost=0.55634 | elapsed=66.8s
