Task 16 ⇒ Z(H)=-11.000  Z(p)=-2.000
[restart] seed=16  targets: Z(H)=-11.000, Z(p)=-2.000
[restart] seed=17  targets: Z(H)=-11.000, Z(p)=-2.000
[restart] seed=18  targets: Z(H)=-11.000, Z(p)=-2.000
[restart] seed=19  targets: Z(H)=-11.000, Z(p)=-2.000
[restart] seed=20  targets: Z(H)=-11.000, Z(p)=-2.000
[restart] seed=21  targets: Z(H)=-11.000, Z(p)=-2.000
[restart] seed=22  targets: Z(H)=-11.000, Z(p)=-2.000
[restart] seed=23  targets: Z(H)=-11.000, Z(p)=-2.000
[1/12] epochs complete | best_cost=17.6065 | epoch_cost=17.6065 | elapsed=13.4s
[1/12] epochs complete | best_cost=17.8273 | epoch_cost=17.8273 | elapsed=13.5s
[1/12] epochs complete | best_cost=17.8273 | epoch_cost=17.8273 | elapsed=13.5s
[1/12] epochs complete | best_cost=17.5272 | epoch_cost=17.5272 | elapsed=13.5s
[1/12] epochs complete | best_cost=17.3818 | epoch_cost=17.3818 | elapsed=13.5s
[1/12] epochs complete | best_cost=18.0108 | epoch_cost=18.0108 | elapsed=13.5s
[1/12] epochs complete | best_cost=17.8273 | epoch_cost=17.8273 | elapsed=13.5s
[1/12] epochs complete | best_cost=21.2818 | epoch_cost=21.2818 | elapsed=13.5s
[2/12] epochs complete | best_cost=17.6065 | epoch_cost=17.6065 | elapsed=26.8s
[2/12] epochs complete | best_cost=17.6065 | epoch_cost=17.6065 | elapsed=26.9s
[2/12] epochs complete | best_cost=17.5272 | epoch_cost=17.5272 | elapsed=26.9s
[2/12] epochs complete | best_cost=17.3818 | epoch_cost=17.3818 | elapsed=26.9s
[2/12] epochs complete | best_cost=17.8273 | epoch_cost=17.8273 | elapsed=26.9s
[2/12] epochs complete | best_cost=18.0108 | epoch_cost=18.0108 | elapsed=26.9s
[2/12] epochs complete | best_cost=18.0688 | epoch_cost=18.0688 | elapsed=27.0s
[2/12] epochs complete | best_cost=17.8273 | epoch_cost=17.8273 | elapsed=27.0s
[3/12] epochs complete | best_cost=17.6065 | epoch_cost=17.6065 | elapsed=40.2s
[3/12] epochs complete | best_cost=17.5272 | epoch_cost=17.5272 | elapsed=40.3s
[3/12] epochs complete | best_cost=17.3818 | epoch_cost=17.3818 | elapsed=40.3s
[3/12] epochs complete | best_cost=17.3818 | epoch_cost=17.3818 | elapsed=40.4s
[3/12] epochs complete | best_cost=17.8273 | epoch_cost=17.8273 | elapsed=40.4s
[3/12] epochs complete | best_cost=17.8273 | epoch_cost=17.8273 | elapsed=40.4s
[3/12] epochs complete | best_cost=18.0108 | epoch_cost=18.0108 | elapsed=40.4s
[3/12] epochs complete | best_cost=17.8273 | epoch_cost=17.8273 | elapsed=40.5s
