Task 3 ⇒ Z(H)=-1.000  Z(p)=-1.000
[restart] seed=3  targets: Z(H)=-1.000, Z(p)=-1.000
[restart] seed=4  targets: Z(H)=-1.000, Z(p)=-1.000
[restart] seed=5  targets: Z(H)=-1.000, Z(p)=-1.000
[restart] seed=6  targets: Z(H)=-1.000, Z(p)=-1.000
[restart] seed=7  targets: Z(H)=-1.000, Z(p)=-1.000
[restart] seed=9  targets: Z(H)=-1.000, Z(p)=-1.000
[restart] seed=8  targets: Z(H)=-1.000, Z(p)=-1.000
[restart] seed=10  targets: Z(H)=-1.000, Z(p)=-1.000
[1/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=13.1s
[1/12] epochs complete | best_cost=0.0129024 | epoch_cost=0.0129024 | elapsed=13.1s
[1/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=13.1s
[1/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=13.1s
[1/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=13.1s
[1/12] epochs complete | best_cost=0.0129024 | epoch_cost=0.0129024 | elapsed=13.1s
[1/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=13.1s
[1/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=13.1s
[2/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=26.2s
[2/12] epochs complete | best_cost=0.0129024 | epoch_cost=0.0129024 | elapsed=26.2s
[2/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=26.2s
[2/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=26.2s
[2/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=26.3s
[2/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=26.3s
[2/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=26.3s
[2/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=26.3s
[3/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=39.3s
[3/12] epochs complete | best_cost=0.0129024 | epoch_cost=0.0129024 | elapsed=39.4s
[3/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=39.4s
[3/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=39.4s
[3/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=39.4s
[3/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=39.4s
[3/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=39.5s
[3/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=39.5s
[4/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=52.5s
[4/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=52.5s
[4/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=52.6s
[4/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=52.6s
[4/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=52.6s
[4/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=52.6s
[4/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=52.7s
[4/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=52.7s
[5/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=65.6s
[5/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=65.6s
[5/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=65.7s
[5/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=65.7s
[5/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=65.8s
[5/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=65.8s
[5/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=65.9s
[5/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=65.9s
[6/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=78.8s
[6/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=78.8s
[6/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=78.8s
[6/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=78.9s
[6/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=79.0s
[6/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=79.0s
[6/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=79.1s
[6/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=79.2s
[7/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=91.9s
[7/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=91.9s
[7/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=91.9s
[7/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=92.1s
[7/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=92.2s
[7/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=92.2s
[7/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=92.3s
[7/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=92.4s
[8/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=105.0s
[8/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=105.0s
[8/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=105.1s
[8/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=105.3s
[8/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=105.3s
[8/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=105.4s
[8/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=105.5s
[8/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=105.6s
[9/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=118.0s
[9/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=118.1s
[9/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=118.2s
[9/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=118.5s
[9/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=118.5s
[9/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=118.6s
[9/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=118.7s
[9/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=118.9s
[10/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=131.1s
[10/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=131.2s
[10/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=131.4s
[10/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=131.7s
[10/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=131.7s
[10/12] epochs complete | best_cost=0.0129023 | epoch_cost=0.0129023 | elapsed=131.8s
