Task 84 ⇒ Z(H)=-6.000  Z(p)=-4.000
[restart] seed=84  targets: Z(H)=-6.000, Z(p)=-4.000
[restart] seed=85  targets: Z(H)=-6.000, Z(p)=-4.000
[restart] seed=86  targets: Z(H)=-6.000, Z(p)=-4.000
[restart] seed=87  targets: Z(H)=-6.000, Z(p)=-4.000
[restart] seed=88  targets: Z(H)=-6.000, Z(p)=-4.000
[restart] seed=89  targets: Z(H)=-6.000, Z(p)=-4.000
[restart] seed=90  targets: Z(H)=-6.000, Z(p)=-4.000
[restart] seed=91  targets: Z(H)=-6.000, Z(p)=-4.000
[1/12] epochs complete | best_cost=5.11167 | epoch_cost=5.11167 | elapsed=13.3s
[1/12] epochs complete | best_cost=5.02394 | epoch_cost=5.02394 | elapsed=13.3s
[1/12] epochs complete | best_cost=5.11167 | epoch_cost=5.11167 | elapsed=13.4s
[1/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=13.4s
[1/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=13.4s
[1/12] epochs complete | best_cost=5.11167 | epoch_cost=5.11167 | elapsed=13.4s
[1/12] epochs complete | best_cost=5.22281 | epoch_cost=5.22281 | elapsed=13.5s
[1/12] epochs complete | best_cost=5.02394 | epoch_cost=5.02394 | elapsed=13.6s
[2/12] epochs complete | best_cost=4.89252 | epoch_cost=4.89252 | elapsed=26.5s
[2/12] epochs complete | best_cost=5.02394 | epoch_cost=5.02394 | elapsed=26.6s
[2/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=26.7s
[2/12] epochs complete | best_cost=4.96889 | epoch_cost=4.96889 | elapsed=26.8s
[2/12] epochs complete | best_cost=5.11167 | epoch_cost=5.11167 | elapsed=26.8s
[2/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=26.9s
[2/12] epochs complete | best_cost=5.22281 | epoch_cost=5.22281 | elapsed=27.0s
[2/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=27.2s
[3/12] epochs complete | best_cost=4.89252 | epoch_cost=4.89252 | elapsed=39.8s
[3/12] epochs complete | best_cost=5.02394 | epoch_cost=5.02394 | elapsed=39.9s
[3/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=40.0s
[3/12] epochs complete | best_cost=4.89252 | epoch_cost=4.89252 | elapsed=40.2s
[3/12] epochs complete | best_cost=5.09443 | epoch_cost=5.09443 | elapsed=40.2s
[3/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=40.3s
[3/12] epochs complete | best_cost=5.22281 | epoch_cost=5.22281 | elapsed=40.4s
[3/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=40.8s
[4/12] epochs complete | best_cost=4.89252 | epoch_cost=4.89252 | elapsed=53.0s
[4/12] epochs complete | best_cost=4.89252 | epoch_cost=4.89252 | elapsed=53.1s
[4/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=53.4s
[4/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=53.5s
[4/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=53.6s
[4/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=53.6s
[4/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=53.9s
[4/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=54.4s
[5/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=66.3s
[5/12] epochs complete | best_cost=4.89252 | epoch_cost=4.89252 | elapsed=66.4s
[5/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=66.7s
[5/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=66.9s
[5/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=67.0s
[5/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=67.0s
[5/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=67.4s
[5/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=68.0s
[6/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=79.5s
[6/12] epochs complete | best_cost=4.89252 | epoch_cost=4.89252 | elapsed=79.7s
[6/12] epochs complete | best_cost=4.79625 | epoch_cost=4.79625 | elapsed=80.1s
