Task 37 ⇒ Z(H)=-10.000  Z(p)=5.000
[restart] seed=37  targets: Z(H)=-10.000, Z(p)=5.000
[restart] seed=38  targets: Z(H)=-10.000, Z(p)=5.000
[restart] seed=39  targets: Z(H)=-10.000, Z(p)=5.000
[restart] seed=40  targets: Z(H)=-10.000, Z(p)=5.000
[restart] seed=41  targets: Z(H)=-10.000, Z(p)=5.000
[restart] seed=42  targets: Z(H)=-10.000, Z(p)=5.000
[restart] seed=43  targets: Z(H)=-10.000, Z(p)=5.000
[restart] seed=44  targets: Z(H)=-10.000, Z(p)=5.000
[1/12] epochs complete | best_cost=0.467533 | epoch_cost=0.467533 | elapsed=13.2s
[1/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=13.3s
[1/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=13.3s
[1/12] epochs complete | best_cost=0.467533 | epoch_cost=0.467533 | elapsed=13.3s
[1/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=13.4s
[1/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=13.4s
[1/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=13.4s
[1/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=13.4s
[2/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=26.3s
[2/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=26.6s
[2/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=26.6s
[2/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=26.7s
[2/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=26.7s
[2/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=26.7s
[2/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=26.8s
[2/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=26.8s
[3/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=39.5s
[3/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=39.8s
[3/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=39.9s
[3/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=40.0s
[3/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=40.1s
[3/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=40.1s
[3/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=40.1s
[3/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=40.2s
[4/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=52.6s
[4/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=53.1s
[4/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=53.1s
[4/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=53.3s
[4/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=53.4s
[4/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=53.4s
[4/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=53.5s
[4/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=53.6s
[5/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=65.8s
[5/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=66.3s
[5/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=66.4s
[5/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=66.7s
[5/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=66.7s
[5/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=66.8s
[5/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=66.8s
[5/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=67.1s
[6/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=78.9s
[6/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=79.6s
[6/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=79.7s
[6/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=80.0s
[6/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=80.1s
[6/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=80.1s
[6/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=80.2s
[6/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=80.5s
[7/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=92.1s
[7/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=92.9s
[7/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=93.0s
[7/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=93.4s
[7/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=93.5s
[7/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=93.5s
[7/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=93.6s
[7/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=93.9s
[8/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=105.3s
[8/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=106.2s
[8/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=106.3s
[8/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=106.7s
[8/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=106.8s
[8/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=106.9s
[8/12] epochs complete | best_cost=0.429538 | epoch_cost=0.429538 | elapsed=106.9s
[8/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=107.3s
[9/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=118.4s
[9/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=119.5s
[9/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=119.6s
[9/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=120.1s
[9/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=120.2s
[9/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=120.3s
[9/12] epochs complete | best_cost=0.429538 | epoch_cost=0.429538 | elapsed=120.3s
[9/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=120.8s
[10/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=131.6s
[10/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=132.8s
[10/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=133.0s
[10/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=133.5s
[10/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=133.6s
[10/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=133.6s
[10/12] epochs complete | best_cost=0.429538 | epoch_cost=0.429538 | elapsed=133.7s
[10/12] epochs complete | best_cost=0.429538 | epoch_cost=0.429538 | elapsed=134.2s
[11/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=144.8s
[11/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=146.1s
[11/12] epochs complete | best_cost=0.429538 | epoch_cost=0.429538 | elapsed=146.3s
[11/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=146.8s
[11/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=146.9s
[11/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=147.0s
[11/12] epochs complete | best_cost=0.429538 | epoch_cost=0.429538 | elapsed=147.1s
[11/12] epochs complete | best_cost=0.429538 | epoch_cost=0.429538 | elapsed=147.6s
[12/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=157.9s
[12/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=159.4s
[12/12] epochs complete | best_cost=0.429538 | epoch_cost=0.429538 | elapsed=159.6s
[12/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=160.2s
[12/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=160.2s
[12/12] epochs complete | best_cost=0.436226 | epoch_cost=0.436226 | elapsed=160.3s
[12/12] epochs complete | best_cost=0.429538 | epoch_cost=0.429538 | elapsed=160.4s
[12/12] epochs complete | best_cost=0.429538 | epoch_cost=0.429538 | elapsed=160.8s
[best] seed=43  Z(H)=-9.351  Z(p)=5.662  final_cost=0.429538
