Task 23 ⇒ Z(H)=-11.000  Z(p)=5.000
[restart] seed=23  targets: Z(H)=-11.000, Z(p)=5.000
[restart] seed=24  targets: Z(H)=-11.000, Z(p)=5.000
[restart] seed=25  targets: Z(H)=-11.000, Z(p)=5.000
[restart] seed=26  targets: Z(H)=-11.000, Z(p)=5.000
[restart] seed=27  targets: Z(H)=-11.000, Z(p)=5.000
[restart] seed=28  targets: Z(H)=-11.000, Z(p)=5.000
[restart] seed=30  targets: Z(H)=-11.000, Z(p)=5.000
[restart] seed=29  targets: Z(H)=-11.000, Z(p)=5.000
[1/12] epochs complete | best_cost=1.59503 | epoch_cost=1.59503 | elapsed=13.2s
[1/12] epochs complete | best_cost=1.51395 | epoch_cost=1.51395 | elapsed=13.3s
[1/12] epochs complete | best_cost=1.59503 | epoch_cost=1.59503 | elapsed=13.3s
[1/12] epochs complete | best_cost=1.59503 | epoch_cost=1.59503 | elapsed=13.3s
[1/12] epochs complete | best_cost=1.504 | epoch_cost=1.504 | elapsed=13.3s
[1/12] epochs complete | best_cost=1.51395 | epoch_cost=1.51395 | elapsed=13.3s
[1/12] epochs complete | best_cost=1.51395 | epoch_cost=1.51395 | elapsed=13.4s
[1/12] epochs complete | best_cost=1.51395 | epoch_cost=1.51395 | elapsed=13.7s
[2/12] epochs complete | best_cost=1.59503 | epoch_cost=1.59503 | elapsed=26.3s
[2/12] epochs complete | best_cost=1.59503 | epoch_cost=1.59503 | elapsed=26.3s
[2/12] epochs complete | best_cost=1.51395 | epoch_cost=1.51395 | elapsed=26.3s
[2/12] epochs complete | best_cost=1.59503 | epoch_cost=1.59503 | elapsed=26.3s
[2/12] epochs complete | best_cost=1.504 | epoch_cost=1.504 | elapsed=26.3s
[2/12] epochs complete | best_cost=1.51395 | epoch_cost=1.51395 | elapsed=26.3s
[2/12] epochs complete | best_cost=1.51395 | epoch_cost=1.51395 | elapsed=26.8s
[2/12] epochs complete | best_cost=1.51395 | epoch_cost=1.51395 | elapsed=27.1s
[3/12] epochs complete | best_cost=1.59503 | epoch_cost=1.59503 | elapsed=39.0s
[3/12] epochs complete | best_cost=1.504 | epoch_cost=1.504 | elapsed=39.0s
