Task 36 ⇒ Z(H)=-10.000  Z(p)=4.000
[restart] seed=36  targets: Z(H)=-10.000, Z(p)=4.000
[restart] seed=37  targets: Z(H)=-10.000, Z(p)=4.000
[restart] seed=38  targets: Z(H)=-10.000, Z(p)=4.000
[restart] seed=39  targets: Z(H)=-10.000, Z(p)=4.000
[restart] seed=40  targets: Z(H)=-10.000, Z(p)=4.000
[restart] seed=41  targets: Z(H)=-10.000, Z(p)=4.000
[restart] seed=42  targets: Z(H)=-10.000, Z(p)=4.000
[restart] seed=43  targets: Z(H)=-10.000, Z(p)=4.000
[1/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=13.3s
[1/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=13.3s
[1/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=13.3s
[1/12] epochs complete | best_cost=1.21932 | epoch_cost=1.21932 | elapsed=13.3s
[1/12] epochs complete | best_cost=1.21932 | epoch_cost=1.21932 | elapsed=13.3s
[1/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=13.4s
[1/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=13.5s
[1/12] epochs complete | best_cost=1.21932 | epoch_cost=1.21932 | elapsed=13.6s
[2/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=26.5s
[2/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=26.5s
[2/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=26.5s
[2/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=26.5s
[2/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=26.6s
[2/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=26.6s
[2/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=27.1s
[2/12] epochs complete | best_cost=1.21932 | epoch_cost=1.21932 | elapsed=27.1s
[3/12] epochs complete | best_cost=1.17091 | epoch_cost=1.17091 | elapsed=39.7s
[3/12] epochs complete | best_cost=1.17091 | epoch_cost=1.17091 | elapsed=39.7s
[3/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=39.8s
[3/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=39.8s
[3/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=39.9s
[3/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=40.0s
[3/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=40.6s
[3/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=40.7s
[4/12] epochs complete | best_cost=1.17091 | epoch_cost=1.17091 | elapsed=52.9s
[4/12] epochs complete | best_cost=1.17091 | epoch_cost=1.17091 | elapsed=53.0s
[4/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=53.0s
[4/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=53.1s
[4/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=53.2s
[4/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=53.3s
[4/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=54.1s
[4/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=54.2s
[5/12] epochs complete | best_cost=1.17091 | epoch_cost=1.17091 | elapsed=66.2s
[5/12] epochs complete | best_cost=1.17091 | epoch_cost=1.17091 | elapsed=66.2s
[5/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=66.3s
[5/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=66.3s
[5/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=66.5s
[5/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=66.6s
[5/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=67.6s
[5/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=67.8s
[6/12] epochs complete | best_cost=1.17091 | epoch_cost=1.17091 | elapsed=79.4s
[6/12] epochs complete | best_cost=1.17091 | epoch_cost=1.17091 | elapsed=79.5s
[6/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=79.5s
[6/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=79.6s
[6/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=79.8s
[6/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=79.9s
[6/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=81.1s
[6/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=81.4s
[7/12] epochs complete | best_cost=1.17091 | epoch_cost=1.17091 | elapsed=92.7s
[7/12] epochs complete | best_cost=1.17091 | epoch_cost=1.17091 | elapsed=92.7s
[7/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=92.8s
[7/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=92.8s
[7/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=93.1s
[7/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=93.3s
[7/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=94.6s
[7/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=95.0s
[8/12] epochs complete | best_cost=1.17091 | epoch_cost=1.17091 | elapsed=105.9s
[8/12] epochs complete | best_cost=1.17091 | epoch_cost=1.17091 | elapsed=105.9s
[8/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=106.1s
[8/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=106.1s
[8/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=106.5s
[8/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=106.6s
[8/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=108.1s
[8/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=108.5s
[9/12] epochs complete | best_cost=1.17091 | epoch_cost=1.17091 | elapsed=119.1s
[9/12] epochs complete | best_cost=1.17091 | epoch_cost=1.17091 | elapsed=119.2s
[9/12] epochs complete | best_cost=1.19008 | epoch_cost=1.19008 | elapsed=119.3s
