Task 86 ⇒ Z(H)=-6.000  Z(p)=-2.000
[restart] seed=86  targets: Z(H)=-6.000, Z(p)=-2.000
[restart] seed=87  targets: Z(H)=-6.000, Z(p)=-2.000
[restart] seed=88  targets: Z(H)=-6.000, Z(p)=-2.000
[restart] seed=89  targets: Z(H)=-6.000, Z(p)=-2.000
[restart] seed=91  targets: Z(H)=-6.000, Z(p)=-2.000
[restart] seed=90  targets: Z(H)=-6.000, Z(p)=-2.000
[restart] seed=92  targets: Z(H)=-6.000, Z(p)=-2.000
[restart] seed=93  targets: Z(H)=-6.000, Z(p)=-2.000
[1/12] epochs complete | best_cost=1.72933 | epoch_cost=1.72933 | elapsed=12.5s
[1/12] epochs complete | best_cost=2.33529 | epoch_cost=2.33529 | elapsed=12.5s
[1/12] epochs complete | best_cost=1.99556 | epoch_cost=1.99556 | elapsed=12.5s
[1/12] epochs complete | best_cost=2.05588 | epoch_cost=2.05588 | elapsed=12.5s
[1/12] epochs complete | best_cost=1.86239 | epoch_cost=1.86239 | elapsed=12.5s
[1/12] epochs complete | best_cost=2.2239 | epoch_cost=2.2239 | elapsed=12.5s
[1/12] epochs complete | best_cost=2.2239 | epoch_cost=2.2239 | elapsed=12.5s
[1/12] epochs complete | best_cost=3.23551 | epoch_cost=3.23551 | elapsed=12.5s
[2/12] epochs complete | best_cost=1.72933 | epoch_cost=1.72933 | elapsed=24.9s
[2/12] epochs complete | best_cost=1.72933 | epoch_cost=1.72933 | elapsed=24.9s
[2/12] epochs complete | best_cost=1.95358 | epoch_cost=1.95358 | elapsed=25.0s
[2/12] epochs complete | best_cost=1.99556 | epoch_cost=1.99556 | elapsed=25.0s
[2/12] epochs complete | best_cost=1.86239 | epoch_cost=1.86239 | elapsed=25.0s
[2/12] epochs complete | best_cost=1.72933 | epoch_cost=1.72933 | elapsed=25.0s
[2/12] epochs complete | best_cost=1.83132 | epoch_cost=1.83132 | elapsed=25.0s
[2/12] epochs complete | best_cost=2.2239 | epoch_cost=2.2239 | elapsed=25.0s
[3/12] epochs complete | best_cost=1.72933 | epoch_cost=1.72933 | elapsed=37.3s
[3/12] epochs complete | best_cost=1.72933 | epoch_cost=1.72933 | elapsed=37.3s
[3/12] epochs complete | best_cost=1.95358 | epoch_cost=1.95358 | elapsed=37.4s
[3/12] epochs complete | best_cost=1.86239 | epoch_cost=1.86239 | elapsed=37.4s
[3/12] epochs complete | best_cost=1.99556 | epoch_cost=1.99556 | elapsed=37.5s
[3/12] epochs complete | best_cost=1.72933 | epoch_cost=1.72933 | elapsed=37.5s
[3/12] epochs complete | best_cost=1.72933 | epoch_cost=1.72933 | elapsed=37.5s
[3/12] epochs complete | best_cost=1.72933 | epoch_cost=1.72933 | elapsed=37.5s
[4/12] epochs complete | best_cost=1.72933 | epoch_cost=1.72933 | elapsed=49.8s
