Task 28 ⇒ Z(H)=1.000  Z(p)=-4.000
[restart] seed=28  targets: Z(H)=1.000, Z(p)=-4.000
[restart] seed=29  targets: Z(H)=1.000, Z(p)=-4.000
[restart] seed=30  targets: Z(H)=1.000, Z(p)=-4.000
[restart] seed=31  targets: Z(H)=1.000, Z(p)=-4.000
[restart] seed=32  targets: Z(H)=1.000, Z(p)=-4.000
[restart] seed=33  targets: Z(H)=1.000, Z(p)=-4.000
[restart] seed=34  targets: Z(H)=1.000, Z(p)=-4.000
[restart] seed=35  targets: Z(H)=1.000, Z(p)=-4.000
[1/12] epochs complete | best_cost=0.317171 | epoch_cost=0.317171 | elapsed=12.7s
[1/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=12.7s
[1/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=12.7s
[1/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=12.8s
[1/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=12.8s
[1/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=12.8s
[1/12] epochs complete | best_cost=0.317171 | epoch_cost=0.317171 | elapsed=12.8s
[1/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=12.8s
[2/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=25.4s
[2/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=25.4s
[2/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=25.4s
[2/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=25.5s
[2/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=25.5s
[2/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=25.5s
[2/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=25.5s
[2/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=25.5s
[3/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=38.0s
[3/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=38.1s
[3/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=38.1s
[3/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=38.2s
[3/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=38.2s
[3/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=38.2s
[3/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=38.2s
[3/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=38.3s
[4/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=50.7s
[4/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=50.8s
[4/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=50.8s
[4/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=50.9s
[4/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=50.9s
[4/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=51.0s
[4/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=51.0s
[4/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=51.0s
[5/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=63.3s
[5/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=63.5s
[5/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=63.5s
[5/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=63.7s
[5/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=63.6s
[5/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=63.7s
[5/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=63.7s
[5/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=63.7s
[6/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=76.0s
[6/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=76.2s
[6/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=76.2s
[6/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=76.4s
[6/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=76.4s
[6/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=76.5s
[6/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=76.5s
[6/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=76.5s
[7/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=88.7s
[7/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=88.9s
[7/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=89.0s
[7/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=89.2s
[7/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=89.1s
[7/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=89.2s
[7/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=89.2s
[7/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=89.2s
[8/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=101.4s
[8/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=101.6s
[8/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=101.7s
[8/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=101.9s
[8/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=101.9s
[8/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=102.0s
[8/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=102.0s
[8/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=102.0s
[9/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=114.1s
[9/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=114.4s
[9/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=114.4s
[9/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=114.7s
[9/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=114.6s
[9/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=114.7s
[9/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=114.7s
[9/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=114.8s
[10/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=126.7s
[10/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=127.1s
[10/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=127.1s
[10/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=127.4s
[10/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=127.4s
[10/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=127.5s
[10/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=127.5s
[10/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=127.5s
[11/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=139.4s
[11/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=139.8s
[11/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=139.8s
[11/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=140.2s
[11/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=140.2s
[11/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=140.2s
[11/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=140.3s
[11/12] epochs complete | best_cost=0.31717 | epoch_cost=0.31717 | elapsed=140.3s
