# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
1000000 308.70487830291892806 12881.748261607417589 5514.7188368702791195 -1610.1752456293079376 -1252.3883000667358374 8377.2823825663217576 14981
2000000 311.15747644237626446 12984.091159436115049 4645.898120438634578 -1808.2137855712544479 -1923.4391720065082154 8377.5510780163986055 15137
3000000 307.30764117427827387 12823.4438478519005 4240.9821170443083247 -1811.5451762517009229 -2270.1667728348520541 8322.6940661308617564 15209
4000000 310.37999825718287639 12951.648269917781363 4067.7380293989403981 -1949.0783867371831093 -2375.9826477323322251 8392.7990638684550504 15260
5000000 305.02493305549762681 12728.190181947711608 3750.501770301490069 -1960.3843041638363047 -2638.0470886207904186 8348.9331630861161102 15291
6000000 307.35154168358889137 12825.275744103766556 3738.3495808104371463 -1917.9223166990364007 -2643.102096568638899 8299.373994078112446 15302
7000000 310.91765826589812605 12974.083940259884912 3583.00706849909011 -2007.0902743359599754 -2812.9596944686345523 8403.0570373036844103 15331
8000000 311.20500595002783939 12986.074487836793196 3306.9217948076975517 -2005.7251262545946702 -2989.4249688209833948 8302.0718898832747072 15350
9000000 310.65591369889369844 12963.161768768684851 3310.5075047622658531 -2049.8249310812175281 -2948.6574610598340769 8308.9898969033183675 15370
10000000 308.95025853947674932 12891.987576428384273 3101.7240737145270941 -2132.9167211252643028 -3094.8164496106628576 8329.4572444504537998 15396
11000000 311.50087103030097069 12998.420452385298631 2906.95485453000083 -2120.4941913575185026 -3310.3791330643407491 8337.8281789518605365 15424
12000000 308.4387648268757971 12870.643782707524224 2700.8874032800058558 -2178.5701500190857587 -3302.8251112727512009 8182.2826645718432701 15448
13000000 306.45328229109031781 12787.792852899057834 2859.80969242087167 -2138.0916413808345169 -3333.3793767106626547 8331.2807105123683868 15457
14000000 309.35310818821528756 12908.79783155248515 2742.0599349505801001 -2207.204792171720328 -3457.5826643710261123 8406.84739149332745 15473
15000000 310.65774974184614621 12963.238383829777376 2462.8696209352456208 -2282.8301716869400479 -3459.2590055344380744 8204.9587981566255621 15483
16000000 307.66123962231273481 12838.198931148010161 2534.6077341708150925 -2222.1705991448034183 -3523.9866705090553296 8280.7650038246738404 15497
17000000 310.26390884281818217 12946.804049055757787 2440.8380495239553056 -2271.5722374229671914 -3594.961664932225176 8307.371951879145854 15508
18000000 307.63744546081238695 12837.206039813643656 2261.7280992958744719 -2263.6107079445368981 -3801.3566387803130056 8326.6954460207252851 15525
19000000 308.44484847248622827 12870.897643260999757 2175.9615304676490268 -2306.1437121443891556 -3679.8086825479149411 8161.9139251599535783 15515
20000000 307.84940892868519313 12846.050927684562339 2161.0880575601095188 -2256.8666790719830715 -3729.4456309618885825 8147.4003675939802633 15530
21000000 310.40115227314953472 12952.530992309155408 2375.2819505630213825 -2312.3874279818064679 -3644.8704571487310204 8332.5398356935584161 15525
22000000 312.98816423467405912 13060.482758479256518 2279.4430709904836476 -2181.4422213720777108 -3727.6293376138514759 8188.5146299764128344 15538
23000000 307.95141863424993289 12850.307625390636531 2133.1891270901624011 -2315.4477125306812013 -3717.0285086892031359 8165.6653483100462836 15540
24000000 310.21386954917710455 12944.715991402063082 2222.7823497113263329 -2282.9075607669706187 -3786.111117416397974 8291.8010278946949256 15558
25000000 314.55047984269225481 13125.675626432324862 2095.8902588103655944 -2319.0100900905076742 -3876.7437277576200358 8291.6440766584928497 15565
26000000 307.34593218453699137 12825.041668908526844 2038.5598029336272248 -2380.0243099908170734 -3879.9616673324726435 8298.5457802569162595 15564
27000000 311.13999146986662936 12983.36154021056791 1913.9168698242779101 -2303.9142543704174386 -3986.4326950470472184 8204.2638192417416576 15568
28000000 312.5822362521439004 13043.544049534835722 2020.8525298554291112 -2311.4678306023506593 -3979.4072365601778074 8311.7275970179562137 15571
29000000 309.75747483680913774 12925.671388592501899 1956.2268499475217141 -2370.3055470407416578 -3861.8782147905262718 8188.4106117787896437 15578
30000000 307.79542558725393064 12843.798291385257471 2140.3919105696809311 -2226.5548433062067488 -3929.064633963745564 8296.0113878396332439 15584
31000000 312.01838916546199698 13020.015635378873412 2068.1794950578268981 -2371.7020440715855329 -3892.763130962390278 8332.6446700918040733 15587
32000000 309.6851035510045449 12922.651453532749656 1874.3314158120379034 -2351.6398998481636227 -4006.4327885611933198 8232.4041042213957553 15598
33000000 307.8770883076134055 12847.205942770009642 1809.3874452112063409 -2327.1770774771312063 -4095.0002360197713642 8231.5647587081093661 15615
34000000 310.19952420078573141 12944.117383541641175 1685.3393359893916568 -2388.565327582251939 -4143.7650645558005635 8217.6697281274464331 15613
35000000 306.97762752648765172 12809.6729195882981 1807.0870226506303879 -2445.774849767401065 -4037.710969306188872 8290.5728417242189607 15610
36000000 308.98357362973945328 12893.377760504632533 1810.2971281845461817 -2493.3776953139349644 -4121.7935547237548235 8425.4683782222346053 15627
37000000 307.79869767999730357 12843.934830448844878 1705.0721158948704215 -2467.1886813590517704 -4090.9258984199068436 8263.1866956738285808 15626
38000000 308.88458987037182624 12889.24733057047888 1433.7160100037081065 -2432.9502977449410537 -4295.4299198661483388 8162.0962276147965895 15652
39000000 309.42072076056666674 12911.619193304648434 1586.1586577381626739 -2421.1138243892373794 -4206.1721058062503289 8213.4445879336526559 15647
40000000 309.90235207645901028 12931.716878188475675 1535.5465178725035003 -2417.0351671630965029 -4233.1827114002562666 8185.7643964358576341 15649
41000000 312.77038296113511251 13051.395103119730265 1535.2515098157759894 -2508.869939489072749 -4255.4349881432690381 8299.5564374481182313 15644
42000000 305.77417660934202104 12759.454886607754815 1660.2920797862539075 -2508.4725816897207551 -4214.4090224064302674 8383.1736838824053848 15657
43000000 308.9895616705994712 12893.627631628674862 1386.9133184873594473 -2485.751914461463457 -4268.9013185228241127 8141.5665514716474718 15656
44000000 312.93021481751713964 13058.06462434471905 1414.7320302319390066 -2483.4869268061675029 -4291.9015156954883423 8190.1204727335934876 15664
45000000 309.97307820759556307 12934.668163642165382 1326.295422020546539 -2523.9387772685840901 -4366.5216985137803931 8216.7558978029101127 15674
46000000 310.44538334401136126 12954.37668235239471 1384.2678094153700386 -2434.2830840028746024 -4325.83542638896688 8144.3863198072112937 15680
47000000 307.88763128912421507 12847.645884096804366 1403.7402226377766965 -2472.3039723244132801 -4328.9424573495416553 8204.9866523117307224 15679
48000000 309.69740044311464544 12923.164582672248798 1459.5227680594709909 -2487.8460391713533681 -4337.748319333809377 8285.1171265646335087 15681
49000000 305.22913139934195215 12736.711043928578874 1398.4459026371710024 -2439.8301338684068469 -4342.5962581099693125 8180.8722946155467071 15677
50000000 313.61788770655249436 13086.760086144948218 1407.0935963861984419 -2440.1299007749653356 -4350.651985667695044 8197.8754828288583667 15678
51000000 308.90733274555981325 12890.196353451256073 1363.4346537293745314 -2563.3141336630360456 -4347.3257620087988471 8274.0745494012098789 15688
52000000 310.45581993162653589 12954.812184036423787 1356.6643155607773679 -2565.7656231493429004 -4349.9175746457021887 8272.3475133558222296 15680
53000000 313.243530068753671 13071.138755907326413 1242.4592914766683407 -2559.9228419660839791 -4446.4428956114370521 8248.8250290541891445 15684
54000000 311.83912477297349142 13012.535226293659434 1275.5873415587971067 -2564.4363499372202568 -4426.6075268139866239 8266.6312183100035327 15685
55000000 306.61640161296821816 12794.599554667383927 1154.8256854139278857 -2545.3659509446806624 -4447.1781127767362705 8147.3697491353450459 15692
