# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
1000000 311.03494674784815288 12978.978196245639992 5729.4957441283804656 -1616.265100165207059 -1212.5338400084001478 8558.2946843019890366 14975
2000000 309.34473504079562645 12908.448433843546809 4486.1361511419490853 -1817.1393173981377913 -2089.6045847608352233 8392.8800533009216451 15169
3000000 308.60472055922781465 12877.568843232909785 3870.9109171728609908 -1943.5488641512688446 -2516.1431691446341574 8330.6029504687649023 15250
4000000 310.77671667210080386 12968.20267871044598 3748.6637353492060356 -1975.1404012347345542 -2678.9478923776182455 8402.752028961558608 15302
5000000 308.90938928728434121 12890.282169564465221 3376.9271145312231965 -2030.2096039168343395 -2925.2821202019918019 8332.4188386500500201 15358
6000000 310.44565782736060555 12954.388136092376953 3183.1385924548330877 -1987.8471625780766772 -3087.7423999727734554 8258.7281550056832202 15388
7000000 309.94074373910370923 12933.318899304085789 3152.1953464040866493 -2032.6233007540279232 -3195.6645198487035486 8380.4831670068178937 15411
8000000 307.76242858217915455 12842.421380482206587 3137.3824355746701258 -2026.2177019041073436 -3184.3911634228525145 8347.9913009016308933 15421
9000000 307.6948454011185845 12839.601245180403566 3001.2172437997287489 -2102.7154401212164885 -3324.3249698646777688 8428.2576537856239156 15444
10000000 311.74454590827775746 13008.588605389653821 2725.462257630856584 -2201.3142946530097106 -3374.7683694552042653 8301.5449217390705599 15461
11000000 311.25972643575352095 12988.357883958506136 2680.9242236142317779 -2133.8186216790363687 -3468.6936967780302439 8283.4365420712983905 15468
12000000 308.37813708784773326 12868.113886594048381 2622.438917321174813 -2156.1843966046562855 -3541.9107543464642731 8320.5340682722944621 15478
13000000 311.6146775242939384 13003.169410724451154 2633.2422809803601922 -2221.7825552637864348 -3501.6358846398534297 8356.6607208839996019 15493
14000000 308.25456619457332863 12862.957475887571491 2555.3097546729877649 -2151.5058774169488061 -3494.7560311454772091 8201.5716632354124158 15495
15000000 310.62711071546755193 12961.959867510373442 2579.6700216260082925 -2215.5065655512180456 -3503.0233127535448148 8298.1998999307706981 15507
16000000 308.70297809230487474 12881.668968935047815 2526.1213694025141194 -2243.4301961944138384 -3557.942664947533558 8327.4942305444601516 15493
17000000 313.94553143910900417 13100.432121732752421 2257.8687725289496484 -2283.8181735605803624 -3701.4414282778507186 8243.1283743673811841 15526
18000000 306.83425523372272892 12803.690228957555519 2293.3038179219374797 -2295.3907831854949109 -3713.7322597390161718 8302.4268608464499266 15525
19000000 308.18467388218044789 12860.040984322498844 2307.9267764620726666 -2241.0603976985967165 -3713.4781297400782023 8262.4653039007480402 15527
20000000 312.95759900685868615 13059.20732165285699 2392.9219407703276374 -2264.0432543200718101 -3663.8216139608502999 8320.7868090512492927 15540
21000000 309.55188087173240774 12917.092289626578349 2173.6133621400726952 -2308.6511408014093831 -3842.3502814134103573 8324.6147843548915262 15551
22000000 310.15005072385872609 12942.052936491423679 2145.9537345669295973 -2303.9691721088656777 -3704.1396395092297098 8154.0625461850249849 15550
23000000 307.32722133946839449 12824.260896031659286 2106.0791250343459069 -2362.1346088748459806 -3769.3034433881575751 8237.5171772973480984 15563
24000000 309.85144697407991998 12929.59269175616646 2103.7256511376713206 -2310.1297289469175666 -3864.7623434566385185 8278.6177235412269511 15575
25000000 309.72944154901256297 12924.501605470428331 2084.9303194750427792 -2297.2352460066990716 -3956.0666018117931344 8338.2321672935358947 15574
26000000 312.01156980078411607 13019.731074475374044 1978.3149284430578518 -2328.7705918782339722 -3918.2841487836262786 8225.3696691049190122 15581
27000000 311.19937620589871585 12985.839567847684521 1853.8396049374357517 -2353.284251762547683 -3947.5796547662498597 8154.7035114662339765 15583
28000000 310.22386983091593038 12945.133286757461974 1852.0493157630467067 -2352.4263717361573072 -4033.0900498884470835 8237.5657373876529164 15596
29000000 308.65073666409966791 12879.489019817736335 2005.8518209962153378 -2311.8762601827957042 -3862.5718279643306232 8180.2999091433403009 15588
30000000 307.56501088692834855 12834.183463846135055 1947.6755641847507832 -2253.6838458536685721 -3955.5957663855792816 8156.9551764239986369 15588
31000000 310.53262244538348114 12958.017026970926963 1747.2215995549040599 -2382.4261853343932671 -4064.859583433419175 8194.507368322716502 15602
32000000 311.31365671839921561 12990.608306201713276 1883.1160343570247733 -2344.9093922564461536 -3988.8641737707157517 8216.8896003841873608 15605
33000000 307.93735142638519164 12849.720623878209153 1781.4431953740777317 -2379.8620035748672308 -4095.2734976685005677 8256.5786966174455301 15601
34000000 308.41866837366865184 12869.805190675584527 1839.5163089876011782 -2398.2384915261741298 -4028.8878203454169125 8266.6426208591929026 15606
35000000 308.29635061744278346 12864.701071322861026 1712.3961356489567152 -2400.8110551673953523 -4019.1641056312564615 8132.3712964476089837 15604
36000000 308.81176489819347353 12886.208463922444935 1908.5822781947640578 -2356.6993954133868101 -4022.2406725984096738 8287.5223462065605418 15609
37000000 307.43902951688869507 12828.926467897692419 1715.530906116891174 -2440.0550190512594781 -4016.5167890700568023 8172.1027142382081365 15608
38000000 307.89382298856190801 12847.904253559272547 1663.4350071958683657 -2443.9181337788104429 -4117.0064326141973652 8224.3595735888739 15619
39000000 307.04963062733395418 12812.677490893605864 1878.526560562576833 -2372.920869871701143 -4045.1527418470504927 8296.6001722813271044 15609
40000000 309.41891042231361553 12911.543650858502588 1638.2396380528048212 -2446.5107337312183517 -4153.7509789366886253 8238.5013507207113435 15619
41000000 309.42410529240009964 12911.760424267053168 1621.6083103391085842 -2458.3834122099406159 -4166.5632457622423317 8246.5549683112913044 15619
42000000 311.58394803080551583 13001.887119360930228 1615.4872416116368186 -2497.5430908895518769 -4096.5991907751049439 8209.6295232762931846 15618
