# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
1000000 304.40977106675256891 12702.52048109073985 6883.4407001215877244 -254.20933030928503626 -967.39763898928288199 8105.0476694201552164 14959
2000000 309.56846775262005167 12917.784432961710991 5915.5179136717815709 -243.42092545583250285 -1922.8356950531406255 8081.7745341807549266 15138
3000000 311.61033512011329094 13002.988209320012174 5663.9419244109676583 -268.23945229695959824 -2235.8409554348518213 8168.0223321427783958 15224
4000000 309.96451908831227229 12934.311005632371234 5438.8799320115595037 -249.55271800816558425 -2388.9598278663979727 8077.3924778861246523 15274
5000000 309.87991624136583368 12930.780667587276184 5041.7395298373103287 -288.94065999774960574 -2714.6607010747356981 8045.3408909097952346 15329
6000000 304.1788331372414973 12692.883820055862088 4910.5312112203573633 -260.07023224470168543 -2736.0661653621891674 7906.6676088272488414 15369
7000000 309.73474181559930685 12924.722776902073747 4638.6574623228707424 -283.78799210167971978 -3072.3422991170800742 7994.7877535416309911 15400
8000000 311.39563311991406636 12994.029046986606772 4481.5349813096463549 -277.20658254466638937 -3272.7663258140510152 8031.5078896683644416 15439
9000000 310.04239907070370919 12937.560809565824457 4446.9107925314829117 -260.39046320366009013 -3294.1153782079018129 8001.4166339430448716 15444
10000000 310.75311523173365913 12967.217829312885442 4351.9012383574699925 -273.17389597466620899 -3376.9224671947558818 8001.9976015268912306 15471
11000000 307.72235559935387528 12840.749200633008513 4344.5816126194131357 -247.00955727890610092 -3426.6833349068219832 8018.2745048051410777 15483
12000000 313.40220886359276165 13077.76016176527628 4408.0771587774979707 -235.68746258235665891 -3357.2344606643473526 8000.9990820242019254 15483
13000000 308.14668276642117917 12858.455677371475758 4266.1191064657650713 -252.55617995510814922 -3482.0687956746378404 8000.7440820955116578 15498
14000000 308.76327641550790304 12884.185119066423795 4241.7603232378187386 -257.47177557404916115 -3509.5031494299460064 8008.7352482418145883 15519
15000000 304.82033522941333104 12719.652650228163111 4227.79310455509858 -263.72820690192691018 -3581.648791900879587 8073.1701033579056457 15528
16000000 308.50407272810053882 12873.368974313487342 4071.0898380983708194 -270.13612529107462024 -3534.4734144865510643 7875.699377875996106 15529
17000000 312.14210742529905929 13025.178195450313069 3948.2653164844241473 -252.24770789328783849 -3834.7711435144419738 8035.2841678921558923 15552
18000000 306.39091657523613321 12785.190433863099315 4015.5191555704150232 -272.51074365747854245 -3765.1742071066714743 8053.2041063345659495 15566
19000000 307.47053493370947308 12830.241137269273167 4003.7678032900316794 -288.61468909402469762 -3731.551941785668987 8023.9344341697260461 15562
20000000 305.65506123223838131 12754.484397283547878 3804.3658233646788176 -268.1445032519615097 -3863.9056244295843499 7936.4159510462250182 15569
21000000 313.52357037216836488 13082.824378471907039 3766.375465896629521 -278.18710169051098546 -3830.7969040925277113 7875.3594716796687862 15577
22000000 309.27000607320820791 12905.330116589853787 3867.0624199436242634 -250.98636924502386591 -3776.7688590499501515 7894.8176482385970303 15580
23000000 310.27217919752439457 12947.14915739335629 3828.2444462914195356 -275.70638234900559382 -3796.3671818070370136 7900.3180104474631662 15584
24000000 310.09227192036303222 12939.641921785145314 3813.1804027497810239 -270.13621972092460055 -3830.6301420459412839 7913.9467645166469083 15579
25000000 306.0119890183834741 12769.378408398531974 3828.0178667054315156 -245.51140555197537196 -3945.1100767354578238 8018.6393489928650524 15590
26000000 313.13438356447733213 13066.584251296153525 3882.7713012629892546 -257.64066823237396875 -3778.5807527404208486 7918.9927222357837309 15582
27000000 308.8715437759346969 12888.702938446649569 3615.9191365175629471 -258.21607067428629989 -4037.4364035216381126 7911.5716107134876438 15595
28000000 312.01032617465097019 13019.67917999652127 3707.886455821258096 -232.80407652135812668 -3939.133201442101381 7879.82373378471857 15600
29000000 309.23605022060291958 12903.913194551971173 3762.737297597545421 -251.4862193595166957 -3957.2857184135996249 7971.5092353706613721 15607
30000000 312.90347473797640987 13056.948804682157061 3699.334451057021397 -273.03088597804219262 -4042.6451652139667203 8015.0105022490297415 15618
31000000 311.36481054713618732 12992.742871576998368 3892.1766646113128445 -211.57782703902637422 -3950.6313884268042784 8054.3858800771431561 15619
32000000 312.85405559625070282 13054.886624950775513 3591.6111212897139922 -285.97652873321959532 -4120.8860050751063682 7998.4736550980405809 15628
