# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
1000000 306.82195603964703423 12803.177003760809384 3364.6884133933963312 -3791.4356025014672014 -1002.4024866556962934 8158.5265025505605081 15387
2000000 310.98720744705860852 12976.986113521399602 3475.6895604804158211 -3754.3170518042952608 -1095.8319373881097363 8325.8385496728205908 15415
3000000 308.30215155679161398 12864.943135007708406 3527.1922064357931959 -3820.8825258884144205 -968.1440838914708138 8316.2188162156780891 15403
4000000 311.14717776958485729 12983.661412711486264 3362.4765961509119734 -3811.2058044754221555 -1011.984961600270708 8185.6673622266043822 15436
5000000 309.27387949286691082 12905.491748039377853 3446.8212500245012961 -3783.859073316782542 -1025.8449847290435173 8256.5253080703278101 15417
6000000 310.72755362015999481 12966.151185185772192 3310.9759685859025922 -3854.7102323027588682 -1014.4459540793250198 8180.1321549679869349 15412
7000000 308.26902737359222328 12863.560917170103494 3544.8529669280651433 -3833.2865511391792097 -948.01220778825404523 8326.1517258554995351 15403
8000000 312.26902995434096511 13030.474464420316508 3374.5536708306881337 -3700.519680693241753 -1036.9513025542173636 8112.0246540781481599 15390
9000000 310.03437345932104563 12937.225913965710788 3385.5733680756238755 -3832.3170270732416611 -1068.0172571199641425 8285.9076522688283148 15416
10000000 310.67224340655326387 12963.843180686801134 3464.1133545903767299 -3833.7325143990883589 -905.92388527671334941 8203.7697542661790067 15383
11000000 307.53070778513239247 12832.752051669052889 3140.1184696647360397 -3909.1188639790971138 -1157.6543508018919511 8206.8916844457253319 15425
12000000 311.48627132592957878 12997.811230667002746 3246.3439457171389222 -3845.6263643756046804 -1123.1976093848393248 8215.1679194775842916 15403
13000000 311.20308635412277454 12985.994386248023147 3386.2165855510638721 -3861.0729868005523713 -997.14917714164505469 8244.4387494932598202 15408
14000000 308.81053992802742414 12886.157347926502553 3415.3541873549188495 -3824.8282341085841836 -1075.7897019526037639 8315.9721234161079337 15417
15000000 303.43907751922512261 12662.01503139666238 3361.6928487846394091 -3756.4291443018869359 -1000.1548126838614508 8118.2768057703879094 15410
16000000 312.44193761892825023 13037.689617675945556 3595.6760393564127298 -3829.137087655576579 -888.40156996396297018 8313.2146969759523927 15382
17000000 309.40572893068622307 12910.99360883198824 3256.4312669465921317 -3832.7732656911598497 -1078.7514948228003959 8167.9560274605519226 15405
18000000 305.50343753566738769 12748.157389105188486 3246.7456427939132482 -3886.9855846661089345 -1058.7266761937362389 8192.4579036537579668 15419
19000000 305.7656773281413507 12759.100225543006673 3610.1425672332779868 -3747.9053681351142586 -912.0172505861389709 8270.0651859545305342 15368
20000000 310.39078979280503745 12952.098582999988139 3539.7732532093368718 -3738.0001595581925358 -987.12570381048885793 8264.8991165780189476 15400
21000000 307.3341667842565812 12824.550718051375952 3557.9421720694563192 -3821.8836980408714226 -903.73101112590040884 8283.5568812362289464 15382
22000000 311.86266482532988675 13013.517514070215839 3397.4718433116322558 -3761.5475301615933859 -1025.3714935038044587 8184.3908669770289634 15395
23000000 313.33572687520216959 13074.985977427513717 3547.1735877135497503 -3810.8333014664563052 -983.70789410345207671 8341.7147832834580186 15408
24000000 312.3860675364552435 13035.358250767430945 3411.8745257000232414 -3778.8918833362481564 -1075.8348495027712488 8266.6012585390417371 15422
25000000 312.19997563671370244 13027.592941002410953 3384.9427643686140073 -3797.6782727937238633 -975.11631946972329388 8157.7373566320620739 15411
26000000 308.98368085608353795 12893.382234884107675 3391.757028201335288 -3679.7579387765063075 -1023.7308429051115581 8095.2458098829520168 15395
27000000 308.96727434146390578 12892.697617937519681 3362.210197512549712 -3885.8037549849955212 -1088.9534989313860933 8336.9674514289326908 15412
28000000 310.99944803885603051 12977.496893341189207 3500.782680318293842 -3707.7987164338182993 -983.91905977089299995 8192.5004565230046865 15401
29000000 312.20813914248412857 13027.933590709162672 3724.5471510797115116 -3692.1483030371250607 -879.38989978251333923 8296.0853538993505936 15401
30000000 311.75757961045053435 13009.132480404618036 3320.358446453864417 -3864.1297882284438856 -1043.660548138828517 8228.1487828211356828 15411
31000000 308.4705652571757355 12871.970762507735344 3575.1384977596517274 -3776.8078316560240637 -894.58464579779331416 8246.5309752134689916 15391
32000000 310.00117983664449639 12935.840798532612098 3432.8494051306524852 -3724.1007261780318913 -1017.8521182464485264 8174.8022495551340398 15405
33000000 308.76987926467796797 12884.460645132892751 3504.8110322549191551 -3859.8514974215872826 -901.15207842634220015 8265.8146081028498884 15406
34000000 307.23072574974764848 12820.234293335997791 3308.4635826043195266 -3839.0088213535909745 -1165.6392476121254731 8313.1116515700359741 15428
35000000 307.61492315123103936 12836.266220773881287 3524.473817357932603 -3787.4901234133194521 -999.93631970052592806 8311.9002604717788927 15397
