# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
1000000 311.9614352145418934 13017.639040417725482 3447.2205254568079908 -3839.7595589344514337 -951.67998919638387179 8238.6600735876436374 15410
2000000 309.82111903872828407 12928.327156755092801 3472.1367467382597169 -3850.5571034864324247 -917.85935349181079346 8240.5532037165030488 15406
3000000 311.73646783357577306 13008.251520581270597 3561.5615434713404284 -3787.8913901804562556 -955.99595326637927428 8305.4488869181768678 15393
4000000 312.15268303478558209 13025.619498289022886 3551.9597241321466754 -3747.5300118659069994 -917.97770103781840589 8217.467437035871626 15393
5000000 309.30855237827199744 12906.938590679983463 3510.4092928309055424 -3821.4099439314327356 -991.1519487191949338 8322.9711854815323022 15398
6000000 308.99992156084169892 12894.059932857122476 3271.2212790550038335 -3912.9304725867796151 -1055.6090889686693117 8239.7608406104536698 15414
7000000 311.27539871578750308 12989.011862500061397 3311.4347659964842023 -3875.6792103182488063 -1032.3585904213280173 8219.4725667360617081 15416
8000000 307.96404116528930217 12850.834342908568942 3241.1463101355971048 -3959.859477314067135 -1072.6779789173576773 8273.683766367023054 15427
9000000 306.88688788634703997 12805.886503228226502 3508.1695193379728153 -3885.3947143879208852 -848.12951796063543952 8241.69375168652914 15387
10000000 307.3799007043512006 12826.459119528262818 3589.8875860493885739 -3791.1963291412348553 -972.64125201844808544 8353.7251672090715147 15393
11000000 307.10204418836673312 12814.864622831493762 3299.8190057101860475 -3808.3065035741728934 -1107.5396300797642652 8215.6651393641222967 15417
12000000 311.72620976554372874 13007.823468226653858 3526.4131944856262635 -3780.4351975163190218 -962.79249922713825072 8269.6408912290826265 15395
13000000 308.78213161342256399 12884.971915550804624 3308.2331512471246242 -3798.5558928634713993 -1061.23984500688357 8168.0288891174786841 15419
14000000 310.88665680184453777 12972.790300010739884 3450.8530311207628074 -3855.7273246082950209 -906.08041004031042576 8212.6607657693675719 15400
15000000 306.15175864109608028 12775.210765516767424 3528.4307520062011463 -3822.7587107280160126 -959.24157690471554361 8310.4310396389337257 15397
16000000 312.36860437760782361 13034.629541790229268 3206.1997511682720869 -3853.3544048781559468 -1134.6396412525441519 8194.1937972989726404 15439
17000000 307.17855176196553657 12818.057158396932209 3258.2582908243111888 -3855.4349672310572714 -1135.2310260702986398 8248.9242841256673273 15421
18000000 309.02108261618525376 12894.942948990150398 3252.4847159090631976 -3867.2148903882507511 -1097.7238959688729665 8217.4235022661887342 15424
19000000 307.81852013430102488 12844.761988955933703 3507.0530405730360144 -3776.617850511251163 -965.84088085597556983 8249.5117719402624061 15398
20000000 310.51067192562305763 12957.101067782592509 3467.5247346951455256 -3767.132923308457066 -1062.8044093991786667 8297.462067402781031 15419
21000000 305.141796927451594 12733.066719654738336 3427.7885280555274221 -3827.1345271825161944 -1051.5521824943602951 8306.4752377324039117 15412
22000000 313.9102183323278723 13098.958563704158223 3297.4218518539455545 -3784.7655799593985648 -1042.3362650976414443 8124.5236969109864731 15422
23000000 309.5372572486782019 12916.482069820878678 3457.8650553428437888 -3801.7329194089725206 -996.65573639715910303 8256.2537111489764357 15412
24000000 312.36338390980131408 13034.411700230806673 3555.5272283091908321 -3792.0559965489346723 -984.88928367348376014 8332.4725085316094919 15395
25000000 311.4535878667390989 12996.447403519454383 3512.6306763392803987 -3803.5386976752211012 -1016.8852065010453316 8333.0545805155470589 15409
26000000 310.38526668842712297 12951.868112912796278 3361.6296677651689606 -3849.6222701508613682 -994.50657739449229666 8205.7585153105228528 15398
27000000 308.88431271598199146 12889.235765372355672 3349.9956819921976603 -3921.2421504995136274 -1059.1239625000139313 8330.3617949917243095 15413
28000000 312.94849898025773882 13058.827592467845534 3424.3907250982224468 -3875.9658603764682994 -897.66400684979680591 8198.0205923244884616 15386
29000000 308.22354517636387072 12861.663019675574105 3528.2470024121212191 -3804.2525582434718672 -897.72932176166750651 8230.2288824172610475 15374
30000000 308.58110183579447039 12876.583272641342774 3370.3825583211128105 -3760.3383127227771183 -1086.2091048535969549 8216.9299758974866563 15427
31000000 308.66166286831742127 12879.944952399566318 3464.2728905605094951 -3779.2263652793953952 -966.56957494728283109 8210.0688307871878351 15384
32000000 311.72397002280337119 13007.730007435524385 3188.4271983627504596 -3896.2886871424034325 -1039.9568985719465672 8124.6727840771000047 15418
33000000 304.74261355865530732 12716.409452379524737 3408.631295172344835 -3871.5757919514462628 -1020.2899377746065284 8300.4970248983991041 15414
34000000 308.99916947385833055 12894.028549500812005 3450.8139260190064306 -3766.1943049932483518 -940.20827484516462391 8157.2165058574200884 15393
35000000 313.46216079336454641 13080.261857466890433 3381.7896696661714486 -3805.3728075487842943 -1037.6968662386966571 8224.8593434536524001 15424
36000000 308.45381772469482939 12871.271915445104241 3379.5141958343283477 -3770.1108789651425468 -1125.370906457373394 8274.9959812568449706 15428
37000000 305.89176966277420888 12764.361851861931427 3452.2467298058018059 -3824.5621436366800481 -1019.9807171695405259 8296.7895906120229483 15423
38000000 307.92900406387838075 12849.372302131392644 3489.2980786804855597 -3843.0921270834655843 -1007.9963214470162711 8340.3865272109669604 15420
39000000 308.85901806535412106 12888.180261087665713 3558.7090550327575329 -3681.0630650750695168 -1061.4449715241303238 8301.2170916319591925 15408
40000000 309.30644962423076549 12906.850846202591129 3620.5942371267901763 -3814.3190045574324358 -912.65658824120691861 8347.569829925429076 15402
41000000 311.22056653968581941 12986.723805722140241 3617.8703540012356825 -3767.0876803106257285 -982.6329399950431025 8367.5909743069041724 15385
42000000 309.53298328954952012 12916.303724516201328 3431.1333934321519337 -3811.3373147403690382 -1023.9951372114970809 8266.4658453840183938 15416
43000000 308.71251307361319505 12882.066848066626335 3646.0973112574256447 -3812.3917545952517685 -854.91879990355494101 8313.407865756231331 15383
44000000 305.41586338179070026 12744.503063295163884 3299.0363919666933725 -3789.286235343338376 -1073.6261067940092744 8161.9487341040421597 15405
45000000 309.38511893391148533 12910.13358746924132 3350.3133506046633556 -3804.9315076581424364 -1079.312062843408512 8234.5569211062138493 15441
46000000 308.65088479738710703 12879.495201176865521 3390.2638796564701806 -3828.5065275755268885 -998.17902836436906 8216.9494355963652197 15411
47000000 306.12942243368070194 12774.278712215162159 3392.3048933405525531 -3905.0645540663572319 -974.37127735265130468 8271.7407247595619992 15417
48000000 308.11762464454017163 12857.243129603899433 3462.9636149358721013 -3842.5492432445503255 -1003.1614316020793467 8308.6742897825024556 15393
49000000 309.75396878204662698 12925.525086677578656 3346.7324970568301978 -3947.8394685373405082 -1067.4192181842522587 8361.9911837784220552 15422
50000000 308.88818283478599369 12889.397259082625169 3391.6196725119252733 -3878.5554065462602011 -979.15293637357592615 8249.3280154317617416 15418
51000000 310.99429770902679593 12977.281978524522856 3572.6874483014944417 -3760.1679976900804832 -910.84116543039772296 8243.6966114219721931 15389
52000000 313.48922123005746698 13081.391045107991886 3574.4777625518308923 -3681.3286325195076643 -986.44354022818288286 8242.2499352995218942 15389
53000000 309.04133008246679992 12895.787842550005735 3284.9992291157641375 -3876.9403589438979907 -1027.2487296117185451 8189.1883176713809007 15401
54000000 310.98648669038857406 12976.956037527679655 3462.8633578068838688 -3827.7813065080572414 -964.26927182420422469 8254.9139361391462444 15392
55000000 307.36993027508788145 12826.043069867704617 3499.0203907739901297 -3866.6744262257975606 -929.4042948311962391 8295.0991118309830199 15427
56000000 308.29360585605661527 12864.586536931927185 3302.4242965424018621 -3842.1114753060223848 -1062.5416522543471274 8207.0774241027720564 15404
57000000 313.44592627955773878 13079.584417832122199 3509.5704054858979362 -3806.0771554918705988 -1057.7517902495701492 8373.3993512273409578 15420
58000000 311.64358373798887669 13004.375619612568698 3650.7600443744436234 -3723.695959032555038 -963.66045123052663257 8338.1164546375239297 15386
59000000 311.12175468670051259 12982.600549159376897 3656.365721063759338 -3774.1523188289966129 -966.34827673975894413 8396.8663166325131897 15395
60000000 312.65144547829044086 13046.432037031183427 3516.3905213575230846 -3831.4288700226393303 -886.80763700938734928 8234.6270283895501052 15400
61000000 309.61960162322293399 12919.918165516794033 3512.0771963817546748 -3842.8311919172433591 -847.39516966123096608 8202.3035579602292273 15411
62000000 309.16489170624390681 12900.943866455563693 3309.9734300347508906 -3839.5174312450963043 -1016.1037453212999253 8165.5946066011483708 15411
63000000 312.16745189982549391 13026.235778804573783 3275.8156367455035252 -3909.0477969028115695 -1060.8900146718544875 8245.7534483201689 15410
64000000 309.29184973148585414 12906.241616623776281 3832.2794754899750842 -3830.4525595935829188 -739.58349875487056124 8402.3155338384276547 15382
65000000 306.54499577134401989 12791.619906009844271 3361.7198178607195587 -3836.3878347094200763 -1067.1064691906381086 8265.214121760778653 15416
66000000 310.04485542420434285 12937.663309168714477 3632.5529851588162273 -3729.7376161267466159 -925.5701736384871765 8287.8607749240491103 15375
67000000 312.06141391202640989 13021.81098748768818 3303.4035024124095798 -3818.1449288046997026 -1028.7567664372422769 8150.3051976543520141 15418
68000000 309.82874618852451931 12928.645425206725122 3517.8281308942368923 -3755.5102159656385084 -976.05917774294516676 8249.3975246028203401 15405
69000000 309.72682553086627877 12924.392443323742555 3491.9174309921372696 -3875.288106377506665 -890.70576389342454604 8257.9113012630677986 15410
70000000 314.49915131446238092 13123.533771133726987 3412.0132535732386714 -3741.5632448217402271 -1081.6394038875318984 8235.2159022825107968 15409
71000000 306.04542188462545482 12770.773507073230576 3314.5427128120231828 -3859.262939818333507 -1136.1517681789389371 8309.957420809296309 15432
72000000 310.0586108324573047 12938.237299794727733 3200.3445530278581828 -3875.2475707468283872 -1109.4618320205604505 8185.0539557952461109 15410
73000000 309.1323107596955424 12899.58431699243738 3338.916004850790614 -3872.4109098190629084 -958.40056004185817073 8169.7274747117116931 15404
74000000 309.57728705041193962 12918.152447793947431 3473.9884156191556031 -3885.0300196868402054 -894.81501280849306568 8253.8334481144884194 15393
75000000 311.08623570405336523 12981.118400268551341 3282.3796332323345268 -3837.5774201575763982 -942.59281095691972041 8062.5498643468308728 15400
76000000 312.30406521513634743 13031.936428391623849 3538.9332727099067597 -3775.6959324537601788 -834.66963528512280845 8149.2988404487896332 15368
77000000 308.22977296625720101 12861.922895133560814 3372.376146143637925 -3852.860085956500825 -999.19366437270275583 8224.4298964728423016 15411
78000000 309.26413667058676538 12905.085196044927216 3514.9542873412692643 -3835.1360074142203302 -917.48943796277876572 8267.5797327182699519 15407
79000000 307.092683466105143 12814.474015244133625 3504.4356873582219123 -3794.0777691646871972 -1096.5042824415377254 8395.0177389644468349 15397
80000000 311.4744692076510546 12997.318747628012716 3493.175805296206363 -3777.5016425972621619 -979.87730957277892685 8250.5547574662468833 15387
