# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
1000000 309.81948779306776487 12928.259087549102333 4040.579947294777412 -3663.9733706970046114 -825.24499634386756952 8529.7983143356505025 15388
2000000 313.3437678153267143 13075.321512670885568 3974.9399960210594145 -3706.2176573614910922 -829.80035914009795306 8510.9580125226475502 15385
3000000 306.96051502767278407 12808.958843079135477 3755.1419696108168864 -3699.2824014286443344 -951.94179788394819752 8406.3661689234086225 15395
4000000 311.74572597182583422 13008.637847506081016 3671.3346139348841461 -3734.7500588222346778 -980.9024940284970171 8386.9871667856168642 15413
5000000 311.47930744962042127 12997.520639530144763 3602.5194873771392849 -3724.5400945037977181 -1031.1162885998137426 8358.1758704807507456 15407
6000000 311.86059949703883376 13013.431331307996516 3720.6689965100222253 -3682.1642444491085371 -1009.8227850909215704 8412.656026050051878 15414
7000000 311.28813269984851786 12989.54323076979199 3699.3075582745423162 -3626.8382656315689019 -928.30545814428592166 8254.4512820503987314 15392
8000000 310.4704879827664854 12955.424257753276834 3599.7553059526053403 -3756.1874915178650554 -1000.6237537117705187 8356.5665511822408007 15415
9000000 312.58695776996893301 13043.741070729865896 3602.9612208225476024 -3761.8281044415275574 -962.97316986640805681 8327.7624951304824208 15394
10000000 307.63002215391543359 12836.896277391873809 3799.4810774862030485 -3677.8421167536862413 -912.68551429292415378 8390.0087085328141256 15390
11000000 307.64551915362596901 12837.54294177301017 3633.0660650504041769 -3675.4099326463137913 -1016.3880994869946335 8324.8640971837121469 15427
12000000 309.66967480924142819 12922.007637443810381 3773.5528127804509495 -3718.0159149129831349 -937.79999890373846938 8429.3687265971730085 15375
13000000 308.03184268419073533 12853.663589090372625 3662.8296955398391219 -3747.0466089920837476 -886.68638644616817146 8296.5626909780912683 15377
14000000 310.04568942406956467 12937.698110615239784 3591.8477598449971993 -3654.8077198807472996 -1020.8147973178067787 8267.4702770435505954 15401
15000000 311.03803866143965706 12979.107216728736603 3470.8203878542663006 -3787.9213995123341192 -1056.2301279493312904 8314.9719153159312555 15400
16000000 307.94365159405890608 12849.98351954226564 3450.6716357563132078 -3842.0321184288100085 -1019.1467828266063407 8311.8505370117291022 15408
17000000 308.68762485825220665 12881.028303659024459 3645.1087902408557966 -3721.6826103877774585 -813.40635965289436626 8180.1977602815277351 15394
18000000 305.15140422389868036 12733.467616378451567 3441.277781219528606 -3731.0179437389347186 -1143.006870503418213 8315.3025954618824471 15427
19000000 309.72914439346408244 12924.489205656758713 3620.3023291641729884 -3680.9696253798319958 -1025.4162304158635379 8326.6881849598667031 15402
20000000 310.12857489644233056 12941.156785436058271 3603.222580219208794 -3842.6292444983705536 -972.39091614923700035 8418.2427408668154385 15395
21000000 311.58686610089188207 13002.008885639677828 3491.5442551642950093 -3786.8010970067471135 -992.5352333984822053 8270.8805855695245555 15417
22000000 304.91691568884539265 12723.682794397682301 3524.1882493655125472 -3767.1108789914560475 -1037.5134597379201296 8328.8125880948900885 15414
23000000 309.19626784297753375 12902.253141181139654 3522.8670845334754631 -3784.7989020459863241 -948.94478058981178492 8256.6107671692734584 15405
24000000 311.31138791290874224 12990.513632669686558 3321.4776426615435412 -3892.226323371343824 -1010.0308078808328673 8223.7347739137221652 15404
25000000 311.85197373212366756 13013.071392285290131 3342.4735331721435614 -3834.4036873663103506 -993.22565412914218541 8170.1028746675965522 15396
26000000 307.07612408789168512 12813.783019550488461 3514.0671742588147026 -3827.4939376546026324 -966.34127933206877969 8307.9023912454849778 15404
27000000 310.1561484442611345 12942.307384362884477 3285.7576291617529023 -3827.0582206181784386 -1089.0008994235295177 8201.8167492034608586 15409
28000000 308.08916197644066415 12856.05542914601574 3428.1194444284092242 -3771.7067450457097948 -982.09780746992942113 8181.923996944047758 15410
29000000 308.66627691091235874 12880.137488829514041 3429.8668264232965157 -3740.1816820891081079 -1091.4361151588241228 8261.4846236712292011 15420
30000000 305.37232655559864725 12742.686342943356067 3322.17821694588838 -3807.4755506463825441 -1002.0590587698867466 8131.7128263621571023 15403
31000000 304.49396809912053641 12706.033885159056808 3241.8564618208051797 -3877.783008801631695 -1058.5507190669445663 8178.190189689381441 15414
