9.799013 -325.945045 219.065028
11.749443 -325.507256 219.000486
13.699872 -325.069467 218.935943
15.650301 -324.631678 218.871401
17.600731 -324.193889 218.806859
19.551160 -323.756100 218.742317
21.501590 -323.318311 218.677775
23.452019 -322.880523 218.613232
25.402449 -322.442734 218.548690
27.352878 -322.004945 218.484148
29.303308 -321.567156 218.419606
31.253737 -321.129367 218.355064
33.204167 -320.691578 218.290522
35.154596 -320.253789 218.225979
37.105026 -319.816000 218.161437
39.055455 -319.378211 218.096895
41.005885 -318.940422 218.032353
42.956314 -318.502633 217.967811
44.906744 -318.064844 217.903268
46.857173 -317.627055 217.838726
48.807603 -317.189266 217.774184
50.758032 -316.751477 217.709642
52.708461 -316.313688 217.645100
54.658891 -315.875899 217.580557
56.609320 -315.438110 217.516015
58.559750 -315.000321 217.451473
60.510179 -314.562532 217.386931
62.460609 -314.124743 217.322389
64.411038 -313.686954 217.257846
66.361468 -313.249166 217.193304
68.311897 -312.811377 217.128762
70.262327 -312.373588 217.064220
72.212756 -311.935799 216.999678
74.163186 -311.498010 216.935135
76.113615 -311.060221 216.870593
78.064045 -310.622432 216.806051
80.014474 -310.184643 216.741509
81.964904 -309.746854 216.676967
83.915333 -309.309065 216.612424
85.865763 -308.871276 216.547882
87.816192 -308.433487 216.483340
89.766622 -307.995698 216.418798
91.717051 -307.557909 216.354256
93.667480 -307.120120 216.289713
95.617910 -306.682331 216.225171
97.568339 -306.244542 216.160629
99.518769 -305.806753 216.096087
101.469198 -305.368964 216.031545
103.419628 -304.931175 215.967003
105.370057 -304.493386 215.902460
107.320487 -304.055597 215.837918
109.270916 -303.617809 215.773376
111.221346 -303.180020 215.708834
113.171775 -302.742231 215.644292
115.122205 -302.304442 215.579749
117.072634 -301.866653 215.515207
119.023064 -301.428864 215.450665
120.973493 -300.991075 215.386123
122.923923 -300.553286 215.321581
124.874352 -300.115497 215.257038
126.824782 -299.677708 215.192496
128.775211 -299.239919 215.127954
130.725640 -298.802130 215.063412
132.676070 -298.364341 214.998870
134.626499 -297.926552 214.934327
136.576929 -297.488763 214.869785
138.527358 -297.050974 214.805243
140.477788 -296.613185 214.740701
142.428217 -296.175396 214.676159
144.378647 -295.737607 214.611616
-347.851505 -61.164746 -73.826592
-346.799696 -62.052233 -75.277820
-345.747887 -62.939721 -76.729049
-344.696078 -63.827208 -78.180277
-343.644269 -64.714696 -79.631505
-342.592460 -65.602184 -81.082733
-341.540651 -66.489671 -82.533962
-340.488842 -67.377159 -83.985190
-339.437033 -68.264646 -85.436418
-338.385224 -69.152134 -86.887647
-337.333415 -70.039622 -88.338875
-336.281606 -70.927109 -89.790103
-335.229797 -71.814597 -91.241331
-334.177988 -72.702085 -92.692560
-333.126179 -73.589572 -94.143788
-332.074370 -74.477060 -95.595016
-331.022561 -75.364547 -97.046245
-329.970752 -76.252035 -98.497473
-328.918943 -77.139523 -99.948701
-327.867134 -78.027010 -101.399929
-326.815325 -78.914498 -102.851158
-325.763516 -79.801985 -104.302386
-324.711707 -80.689473 -105.753614
-323.659898 -81.576961 -107.204843
