# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
1000000 308.81007077499333491 12886.137770939852999 3630.2145445095661671 -3084.7476129434635368 -1491.3352498698186537 8206.2974073228469933 15558
2000000 311.12113835253148864 12982.574830545359873 3649.329562624414848 -2959.217714722160963 -1552.2799336569466959 8160.827211003523189 15591
3000000 307.54676311367313701 12833.422014196552482 3539.0933675785890955 -2965.8784651358037081 -1571.3749583673529742 8076.3467910817462325 15570
4000000 310.25065511623319026 12946.250992782936009 3635.4674662090583297 -2995.5872755972350205 -1482.2770425929984413 8113.3317843992917915 15578
5000000 312.50135575672857158 13040.169039114067346 3453.748952089861632 -3039.3195973596298245 -1611.1568874290737767 8104.2254368785652332 15594
6000000 311.03487607739282339 12978.97524728344797 3662.1445510634589482 -3009.3970457437189907 -1529.2615030376664436 8200.8030998448448372 15561
7000000 309.35597689624893292 12908.917538033732853 3630.1841853429887124 -2980.6331757456055129 -1550.1014173669141201 8160.9187784555078906 15583
8000000 312.97470099089809992 13059.920959397686602 3812.667456901863261 -2930.2898913343237837 -1497.016097781874123 8239.9734460180625319 15574
9000000 311.19764415225802168 12985.767292090016781 3507.1666524988909259 -3005.8696100284832937 -1609.7726805478246206 8122.8089430751970212 15595
10000000 311.11152077669351002 12982.173504879523534 3550.8729223012533112 -2903.4619836810516063 -1659.73104369254429 8114.0659496748485253 15599
11000000 309.20135284600826253 12902.465330017648739 3525.6885289466599716 -2910.2033826244187367 -1549.3167202682475363 7985.2086318393248803 15579
12000000 311.92337568771711176 13016.050878785139503 3531.5090809029170487 -2999.1908909825224328 -1606.0619466881635162 8136.7619185736020881 15574
13000000 309.60392308351885049 12919.263925769471825 3529.660629231987059 -2935.3711237121956401 -1633.340399920753498 8098.3721528649366519 15593
14000000 313.18203742342575424 13068.572768672498569 3686.1650131450182926 -2957.4009738122185809 -1586.6574602447067264 8230.2234472019426903 15572
15000000 305.73562046622527077 12757.846001991811136 3679.3950904523562713 -2881.531617507622741 -1611.3760128334743058 8172.3027207934537728 15570
16000000 308.76062476036213411 12884.074469846198554 3598.9636426721040152 -3017.0554131221360876 -1623.8539000593875699 8239.8729558536288096 15601
17000000 311.18822978622017672 12985.374446035853907 3680.1289601636626685 -3011.5934414820449092 -1536.3552635039418419 8228.0776651496489649 15574
18000000 306.14797195224900861 12775.052753201764062 3737.4028807801500989 -2988.8930932562234375 -1531.4661560178915352 8257.7621300542632525 15570
19000000 311.642599262775434 13004.33453907655894 3582.3611644858265208 -3008.8659070150142725 -1508.5353355038967038 8099.762407004736815 15559
20000000 308.82408782778281875 12886.722679563248676 3650.1206497754028533 -2974.3312053569179625 -1597.387334528221345 8221.8391896605426155 15586
21000000 306.48311726350408435 12789.037817365246156 3622.731400615707571 -2913.2460516414375888 -1564.2690038494356486 8100.2464561065808084 15584
22000000 311.02817822529033265 12978.695756900424385 3678.5055592350008737 -2959.8275175484532156 -1455.0167072869321601 8093.3497840703848851 15545
23000000 311.4805498311681049 12997.572482074487198 3699.9200178571882134 -2994.9391419828439211 -1511.4122303063213621 8206.2713901463539514 15560
24000000 312.7536839315494035 13050.698280003365653 3753.5826787343630713 -2925.553350770976067 -1479.4168655328958266 8158.5528950382340554 15573
25000000 307.45967437619333396 12829.787944016634356 3729.5486864413505828 -2888.2242373292697266 -1586.642628296595376 8204.4155520672175044 15559
26000000 310.61193736530680098 12961.32670849412898 3533.0555942133682947 -3094.9215361132892212 -1648.9237479021967374 8276.9008782288528892 15574
27000000 310.04349437798788358 12937.606514942368449 3700.8225601266153717 -2992.2069629795828405 -1514.0051897492151056 8207.0347128554130904 15582
28000000 311.05615781166198985 12979.863299150112653 3605.8434485517336725 -2932.8488692673518017 -1558.5257210258837404 8097.2180388449696693 15572
29000000 309.96281591436877534 12934.239934977102166 3465.8787966669597154 -3033.1881710844672853 -1655.2951474504702674 8154.3621152018977227 15586
30000000 309.74489938066744799 12925.146635432842231 3593.4856677508300891 -2929.9238666406736229 -1520.8120708435399138 8044.221605235043171 15564
31000000 308.99523343749757487 12893.864305159009746 3529.4537725081499957 -2953.6077921032178892 -1580.8383795974059467 8063.8999442087733769 15567
32000000 310.49079750052976578 12956.271740619693446 3589.3579080099680141 -2898.6476797429395447 -1552.8969759364633774 8040.9025636893711635 15591
33000000 310.95878669335763789 12975.800162082621682 3716.5067614820809467 -2909.7167558858500342 -1494.2004691008673944 8120.4239864687988302 15578
34000000 311.93987293426545193 13016.739281826301522 3397.1583151841505241 -3049.7680570781940332 -1666.9177235922484215 8113.8440958545934336 15571
35000000 312.17950458713397666 13026.738717678223111 3482.3126904303653646 -3087.8662748423289486 -1538.6692305586739167 8108.8481958313677751 15582
36000000 308.92148193733061134 12890.786776017619559 3534.5841914510488095 -3031.8355092574893206 -1698.3200856963485421 8264.739786404887127 15603
37000000 312.33728291423921064 13033.322548494505099 3569.8001081098304894 -3047.2209528495823179 -1563.1922699306210234 8180.2133308900329212 15570
38000000 310.83246430885293421 12970.528936159853401 3546.2589720630248848 -3008.0072623250621291 -1627.0198153410242412 8181.2860497291112551 15594
39000000 310.25261006815799192 12946.332569720421816 3576.5794546516749506 -2955.8429761920342571 -1624.6964972499763462 8157.1189280936850992 15585
40000000 311.97004147757053261 13017.998165658691505 3483.373112424305873 -3009.0928313304648327 -1573.7195448131531066 8066.1854885679240397 15574
41000000 310.67190758099263803 12963.829167236946887 3345.4791524763113557 -3141.7564383948615614 -1567.1262791073365861 8054.3618699785101853 15564
42000000 305.27590250997496923 12738.662725665526523 3389.1094180820446127 -3035.0428082095154423 -1658.2051512043105959 8082.3573774958713329 15587
43000000 311.44636131335784057 12996.145851299195783 3649.9049961574610279 -3023.5805126518798716 -1435.816990043669648 8109.3024988530105475 15553
44000000 305.93319222366159238 12766.090347390203533 3672.4653470983680563 -3007.9666134181711641 -1489.3309835194640982 8169.7629440360033186 15567
45000000 310.0752814326783664 12938.932936600333051 3543.9983552367330049 -3043.377690276971407 -1552.9372277287898214 8140.313273242494688 15568
46000000 310.40612719653751128 12952.73858770271363 3621.3831857365221367 -2985.2886812024717074 -1588.0796832254945912 8194.7515501644884353 15579
47000000 309.03274766504347326 12895.429712347038731 3614.4485297690266634 -2903.638839513288076 -1585.3936836306670557 8103.4810529129808856 15596
48000000 311.7157324331612358 13007.386266330311628 3664.9904536268422817 -2892.3169550275488291 -1581.6150161234938878 8138.9224247778838617 15584
49000000 309.07100394931364917 12897.026084345117852 3443.6417161821036643 -3038.6803696785400462 -1627.5237362509342347 8109.8458221115779452 15588
50000000 310.48417124942011469 12955.995238028668609 3685.3233972502621327 -2906.9352139890415856 -1524.7967139301738371 8117.0553251694782375 15564
51000000 312.75118665729451095 13050.594072844512993 3603.8266513818880412 -3056.2785550221324229 -1612.3720511356268617 8272.4772575396455068 15584
52000000 310.87098812935056458 12972.136472005913674 3504.9217600041238256 -3090.9317872970286771 -1516.187968251037546 8112.041515552191413 15592
53000000 305.56979435976478499 12750.926350542278669 3563.7582814266143032 -2939.8656218938490383 -1605.6612053814983483 8109.2851087019607803 15594
54000000 308.51568432408248555 12873.853507169518707 3622.1238531213020906 -3062.7527553312993405 -1515.0701541337546132 8199.9467625863562716 15570
55000000 311.33898050270522617 12991.665026187009062 3621.2941190808778629 -3007.317587011224532 -1540.3380696662964056 8168.9497757583967541 15573
56000000 309.88405415145217603 12930.953335788550248 3690.0675430907831469 -2971.1507974258088325 -1534.119089545661609 8195.3374300622526789 15575
57000000 307.92956925732318041 12849.395886726864774 3622.0479208744527568 -2923.4186847883993323 -1546.4954063908176067 8091.9620120536692411 15559
58000000 306.87577531713350254 12805.422793940781048 3516.1472295386893165 -2926.8820712237256885 -1583.3992193028077509 8026.4285200652229832 15583
59000000 313.36869067184824189 13076.361502597301296 3816.1406047793270773 -2950.8980284644412677 -1477.0966465666526801 8244.1352798104198882 15590
60000000 309.56312733064675058 12917.561585911644215 3790.9031208606106702 -2945.9663782930037996 -1456.5234656593752334 8193.3929648129887937 15558
61000000 310.77296167363999757 12968.045988783287612 3639.0397678841941342 -2948.933518918898244 -1582.3808281534968501 8170.3541149565890009 15574
62000000 306.74951651958207322 12800.154221397282527 3608.9750076549557889 -2969.082931343025848 -1584.3351465920884493 8162.3930855900707684 15582
63000000 309.95466587953040971 12933.899847390250216 3640.1913776187029725 -3019.259350426097626 -1521.8441921328396802 8181.2949201776409609 15564
64000000 311.23254351965340447 12987.223585452622501 3566.5319372328572172 -3027.0302648070910436 -1577.3654482677261512 8170.927650307674412 15581
65000000 308.75387213688526344 12883.792693943552877 3544.8523258553686901 -3081.6659023223051008 -1491.3729933673548658 8117.8912215450282019 15571
66000000 309.6479442458489757 12921.100856673958333 3471.7055070949859328 -3031.1693599073055339 -1606.9997385139784001 8109.8746055162700941 15572
67000000 310.06922904125281093 12938.680380232734024 3599.8894557880789762 -3024.0630826765350321 -1529.7794586250897737 8153.7319970897042367 15583
68000000 308.24662568365368998 12862.626131390205046 3599.655363721408321 -2887.0992636640139608 -1604.2040233687216642 8090.9586507541444007 15591
69000000 310.78124496269475685 12968.391636850037685 3445.538548257972252 -2920.0311449395021555 -1723.9678744917282529 8089.5375676892017509 15599
70000000 315.28640543702096011 13156.384594484698027 3823.0937227160156908 -2932.144674707964441 -1497.2554024342980483 8252.4937998582790897 15576
71000000 308.84093986458339032 12887.425887419742139 3451.904447582103785 -2898.3340589993158574 -1745.8760928823096492 8096.1145994637299736 15615
