# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
1000000 308.7240064656060099 12882.546448464057903 3690.3521144669430214 -3033.2868615637321454 -1453.6761797675144408 8177.3151557981900623 15574
2000000 309.99695164124113944 12935.66436287313627 3659.9739387645399802 -3028.5868185209719741 -1573.3761565285237793 8261.9369138140355062 15584
3000000 310.74690995722750131 12966.958893385075498 3843.4889158218197736 -2982.9469551885831606 -1353.4851542973547112 8179.9210253077571906 15557
4000000 303.49669375653536463 12664.419262482648264 3492.6044530980225318 -3019.2947775880065819 -1656.1261149422634844 8168.0253456282916886 15576
5000000 310.23395048879103797 12945.553936077201797 3722.8229504421356069 -2975.3491085637169817 -1431.1057817464666186 8129.2778407523182977 15556
6000000 309.32695046093215296 12907.706312494512531 3586.106199080107217 -2969.8877807370599839 -1673.1144139807070133 8229.108393797874669 15589
7000000 309.25553258799948253 12904.726161790202241 3564.7555163109336718 -2941.4358877892368582 -1580.9631145142625428 8087.1545186144321633 15592
8000000 312.53773729052704766 13041.687180849759898 3629.2624348552890297 -2973.411903001166138 -1517.6862840686499112 8120.3606219251050788 15575
9000000 310.12766049847789418 12941.11862910871605 3647.1856766682481066 -3023.2589953683814201 -1559.89479930542484 8230.3394713420548214 15579
10000000 305.75943259360940374 12758.839643013041496 3521.5697198272364403 -3080.828054522927232 -1599.8201517047573361 8202.217926054921918 15574
11000000 311.60953989965702249 13002.955026074621856 3475.6858687126623408 -3023.1179975142736112 -1578.2332678376747026 8077.0371340646106546 15567
12000000 310.53239639315233944 12958.007594182072353 3472.9137864494455243 -3027.3826644103342005 -1596.1956918572236646 8096.4921427170047536 15589
13000000 309.29301973318524688 12906.290438875761538 3595.2958871097971496 -3051.0767092141659305 -1469.641329060829321 8116.0139253847919463 15564
14000000 309.48091001191079386 12914.130792046244096 3489.7980624582655764 -3079.4494030739351729 -1673.8490916488149196 8243.0965571810156689 15600
15000000 309.3064827086789137 12906.852226762350256 3572.4816431332228603 -3011.5330641838745578 -1541.5808106967433559 8125.5955180138416836 15586
16000000 310.71005341801111399 12965.420930452357425 3570.4863367275611381 -3004.0058727598006953 -1613.0517690426850095 8187.5439785300468429 15562
17000000 310.72430620693990022 12966.015675958213251 3661.1690268705656308 -3024.2584194543605918 -1531.4308657104847953 8216.8583120354123821 15575
18000000 309.50127633742607713 12914.980645406980329 3650.1479716192461638 -3001.1433056646546902 -1479.6089705854346903 8130.9002478693346347 15576
19000000 309.53671449076125555 12916.45942142318745 3737.367575009547636 -2850.1254780684494108 -1575.0702274874031446 8162.5632805653995092 15573
20000000 311.74182369373153279 13008.47501184137036 3700.9025048382854948 -2934.4579370342071343 -1556.613938526100128 8191.9743803985911654 15575
21000000 312.69376846388013291 13048.198105805488012 3699.4120014622726558 -2934.2577968999798941 -1442.8027238660051808 8076.4725222282577306 15569
22000000 309.28707907559822843 12906.042544977986836 3549.6523875441635028 -2930.6175661862380366 -1632.2398290021856155 8112.5097827325880644 15585
23000000 311.85354997801931631 13013.137166441298177 3686.7322366134917502 -2986.3725916319272073 -1567.2573265968685519 8240.3621548422870546 15582
24000000 308.75487354623959391 12883.834481113488437 3791.7036480872566244 -2971.6853572832442296 -1450.0262804304497877 8213.4152858009510965 15560
25000000 309.73457664506736364 12924.715884606672262 3444.906673235299877 -3089.5658622655869294 -1594.7262110202475469 8129.1987465211350354 15560
26000000 309.75856399836095534 12925.716837517715248 3657.1157234688353128 -2949.1544684492441775 -1478.7930507559249236 8085.0632426740048686 15578
27000000 309.07197682447821308 12897.066680830112091 3577.2565969144197879 -2979.7089204938815783 -1682.7039968445390059 8239.6695142528405995 15572
28000000 308.09802628255840773 12856.425322101871643 3570.3441517330666102 -2924.6831939372750639 -1598.208324678376357 8093.2356703487184859 15582
29000000 305.95622854623672993 12767.051615349158965 3575.7642514845756523 -2896.5038178692602742 -1625.4567159385969717 8097.7247852924338076 15590
30000000 308.25884869468245597 12863.136177593352841 3429.4072020096168671 -3107.0797636352272093 -1663.672234454743375 8200.1592000995879062 15591
31000000 308.22472933195535916 12861.71243254626097 3709.9121410415300488 -2917.6122751844804952 -1587.5284241660651787 8215.0528403920743585 15593
32000000 307.55714329843584665 12833.855162282054152 3674.7064300340889531 -2956.7726277407737143 -1509.4635640581275311 8140.9426218329890617 15572
33000000 306.34184306308469559 12783.142676686980849 3663.9984687544701956 -2929.1634326738339951 -1593.9025308409529771 8187.0644322692578498 15580
34000000 309.65688238908484209 12921.473830731652924 3516.3885057283323476 -3033.6294170281771585 -1597.1665838805606654 8147.1845066370697168 15560
35000000 305.8997725285460092 12764.695798325008582 3581.4561605116241481 -2916.6588292499027375 -1597.8463119552861826 8095.9613017168121587 15590
36000000 308.75555236146254856 12883.862806959410591 3574.8624760431548566 -3055.8083237335631566 -1590.1415520946638935 8220.8123518713819067 15562
37000000 311.08978619176082248 12981.266556297392526 3532.6885378237147961 -3033.956324497204605 -1593.1746829435815016 8159.8195452644995385 15560
38000000 307.67894778942581979 12838.937863918295989 3459.47668744004568 -2951.3631098143314375 -1586.1456895136552703 7996.9854867680332973 15592
39000000 311.98649706643931268 13018.684830393209268 3745.4545171651111559 -2949.1936604274651472 -1493.8190878450468517 8188.4672654376236096 15584
40000000 309.45770000259932431 12913.162276424645825 3461.8712705839152477 -2978.1979896541315611 -1638.7962845574120365 8078.8655447954597548 15599
41000000 310.43246257068221894 12953.837519672861163 3544.025307477647857 -2929.2576562587300941 -1579.153421430567505 8052.4363851669459109 15588
42000000 312.36320027470094374 13034.404037439249805 3474.1723942469225221 -2960.848660887481401 -1648.5545760471320591 8083.5756311815357549 15586
43000000 308.46436098248290136 12871.711868300497372 3704.7412668073216082 -3007.0692406819875941 -1531.0529205163643383 8242.8634280056721764 15584
44000000 309.00646905266705744 12894.333148952388001 3493.5001842592937464 -3024.2548488798129256 -1604.4624521637547332 8122.2174853028609505 15577
45000000 306.0696220895555939 12771.783341933965858 3611.7042323116338594 -2985.9064246623015606 -1502.4319258287162029 8100.0425828026518502 15579
46000000 310.46735421461346505 12955.293490747975738 3670.7703128621028554 -2964.0081475059218974 -1502.9146824395002113 8137.6931428075249642 15560
47000000 309.36272757270461398 12909.199232690376448 3518.6741523364980821 -2984.7309766266066617 -1634.8402900424125619 8138.245419005516851 15584
48000000 312.21866823035389871 13028.372952277106378 3580.8886792569519457 -2962.6366749802728009 -1638.6616799874886965 8182.1870342247138979 15583
49000000 308.51373819899100681 12873.77229856131089 3727.0976288133556409 -2913.9838129686395405 -1594.4119142224503776 8235.4933560044464684 15574
50000000 307.69129784800031757 12839.453211607155026 3652.7247942777848948 -3028.9084497891440151 -1479.5997729648236145 8161.2330170317527518 15558
51000000 305.70094438377196866 12756.39902594362502 3606.7060502011922836 -2961.567003528224177 -1568.1943070440072461 8136.467360773422115 15579
52000000 310.97311574774516885 12976.398090020988093 3395.204094421955233 -2936.0619046328165496 -1626.8066612424238429 7958.072660297195398 15604
53000000 312.71148315482230373 13048.937310804461958 3510.7960105329598264 -3029.0009815727180467 -1566.3968933144983566 8106.1938854201762297 15580
