# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
1000000 309.76137855927851206 12925.834284528615171 4984.3081493799145392 -1449.5181878083596985 -1704.8933948658932422 8138.7197320541672525 15609
2000000 311.06636198344898503 12980.289102502820242 4911.2762694342009127 -1408.6359711835566486 -1727.2817048275358047 8047.1939454452931386 15625
3000000 307.22656441426261154 12820.060647631255051 4919.4726465193980403 -1414.5758574964252148 -1751.0241671367862182 8085.0726711526103827 15623
4000000 308.80024922079934413 12885.727933591766487 4968.6231207857608752 -1382.5792642083306418 -1639.9393207591454029 7991.1417057532380568 15600
5000000 310.43097863990004726 12953.775597675130484 4953.9205765839378728 -1395.5129295024887597 -1749.3507229305505462 8098.784229016977406 15617
6000000 310.1075361793157299 12940.278874276176794 4982.401632970188075 -1351.4658382660986717 -1738.2936810633423192 8072.1611522996281565 15621
7000000 312.40731479724314568 13036.244864112264622 5044.5704019030299605 -1335.2854159959895242 -1600.1506439332338232 7980.0064618322530805 15608
8000000 310.13252083428551487 12941.321442950482378 5029.2924269246968834 -1364.1542967844097802 -1731.3724901251389383 8124.8192138342465114 15619
9000000 308.48787343134029015 12872.69300422831293 5110.937315652749021 -1342.6265981248079697 -1654.8981959569096034 8108.4621097344652298 15608
10000000 309.22510724129273285 12903.456561973047428 5081.1050674455718763 -1284.4850413187368758 -1643.205792685331744 8008.7959014496409509 15612
11000000 308.1162640608342258 12857.186354677356576 5075.6344042796954454 -1330.826772329043024 -1612.9902597143354797 8019.4514363230728122 15598
12000000 309.49594249955146097 12914.758073100554611 5069.8330716057125755 -1307.9030195279615327 -1660.9501792025234863 8038.6862703361975946 15605
13000000 308.66781877507276022 12880.201828292101709 5014.9236030564443354 -1319.3456219351605796 -1680.7492661010196571 8015.0184910926236626 15622
14000000 306.34178327808700715 12783.14018195708195 5007.559840197178346 -1324.2306321168161958 -1726.025918075924892 8057.8163903899203433 15617
15000000 311.46325114515377663 12996.850636278857564 4951.1408700768224662 -1282.4385823514087406 -1775.8895859740246124 8009.469038402255137 15615
